TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,6387.5
10.01.2001-03:00:00,10,01,2001,03,6466.6
10.01.2001-06:00:00,10,01,2001,06,6321.8
10.01.2001-09:00:00,10,01,2001,09,5410.9
10.01.2001-12:00:00,10,01,2001,12,5136.6
10.01.2001-15:00:00,10,01,2001,15,5624.2
10.01.2001-18:00:00,10,01,2001,18,6071.7
10.01.2001-21:00:00,10,01,2001,21,6277.9
10.02.2001-00:00:00,10,02,2001,00,6362.8
10.02.2001-03:00:00,10,02,2001,03,6426.7
10.02.2001-06:00:00,10,02,2001,06,6249
10.02.2001-09:00:00,10,02,2001,09,5374
10.02.2001-12:00:00,10,02,2001,12,5107.9
10.02.2001-15:00:00,10,02,2001,15,5587.7
10.02.2001-18:00:00,10,02,2001,18,6022.6
10.02.2001-21:00:00,10,02,2001,21,6226
10.03.2001-00:00:00,10,03,2001,00,6316.9
10.03.2001-03:00:00,10,03,2001,03,6377.6
10.03.2001-06:00:00,10,03,2001,06,6252.3
10.03.2001-09:00:00,10,03,2001,09,5367.8
10.03.2001-12:00:00,10,03,2001,12,5093.4
10.03.2001-15:00:00,10,03,2001,15,5567.9
10.03.2001-18:00:00,10,03,2001,18,5999.1
10.03.2001-21:00:00,10,03,2001,21,6195.5
10.04.2001-00:00:00,10,04,2001,00,6275.5
10.04.2001-03:00:00,10,04,2001,03,6337.6
10.04.2001-06:00:00,10,04,2001,06,6282.3
10.04.2001-09:00:00,10,04,2001,09,5412.7
10.04.2001-12:00:00,10,04,2001,12,5123.1
10.04.2001-15:00:00,10,04,2001,15,5589.9
10.04.2001-18:00:00,10,04,2001,18,5996.8
10.04.2001-21:00:00,10,04,2001,21,6176.4
10.05.2001-00:00:00,10,05,2001,00,6260.6
10.05.2001-03:00:00,10,05,2001,03,6304.1
10.05.2001-06:00:00,10,05,2001,06,6314.4
10.05.2001-09:00:00,10,05,2001,09,5458.9
10.05.2001-12:00:00,10,05,2001,12,5165
10.05.2001-15:00:00,10,05,2001,15,5630.3
10.05.2001-18:00:00,10,05,2001,18,6010.6
10.05.2001-21:00:00,10,05,2001,21,6171.9
10.06.2001-00:00:00,10,06,2001,00,6238.7
10.06.2001-03:00:00,10,06,2001,03,6274.4
10.06.2001-06:00:00,10,06,2001,06,6282.5
10.06.2001-09:00:00,10,06,2001,09,5511.1
10.06.2001-12:00:00,10,06,2001,12,5231.8
10.06.2001-15:00:00,10,06,2001,15,5672.5
10.06.2001-18:00:00,10,06,2001,18,6017.1
10.06.2001-21:00:00,10,06,2001,21,6153.1
10.07.2001-00:00:00,10,07,2001,00,6214.4
10.07.2001-03:00:00,10,07,2001,03,6244.6
10.07.2001-06:00:00,10,07,2001,06,6236.7
10.07.2001-09:00:00,10,07,2001,09,5592.3
10.07.2001-12:00:00,10,07,2001,12,5351
10.07.2001-15:00:00,10,07,2001,15,5733.4
10.07.2001-18:00:00,10,07,2001,18,6037.8
10.07.2001-21:00:00,10,07,2001,21,6160.4
10.08.2001-00:00:00,10,08,2001,00,6201.3
10.08.2001-03:00:00,10,08,2001,03,6228.4
10.08.2001-06:00:00,10,08,2001,06,6227.4
10.08.2001-09:00:00,10,08,2001,09,6447.2
10.08.2001-12:00:00,10,08,2001,12,5689
10.08.2001-15:00:00,10,08,2001,15,5864.1
10.08.2001-18:00:00,10,08,2001,18,6100.6
10.08.2001-21:00:00,10,08,2001,21,6191.3
10.09.2001-00:00:00,10,09,2001,00,6231.5
10.09.2001-03:00:00,10,09,2001,03,6212.8
10.09.2001-06:00:00,10,09,2001,06,6139.4
10.09.2001-09:00:00,10,09,2001,09,5668.3
10.09.2001-12:00:00,10,09,2001,12,5377.2
10.09.2001-15:00:00,10,09,2001,15,5686.1
10.09.2001-18:00:00,10,09,2001,18,5977.6
10.09.2001-21:00:00,10,09,2001,21,6089.7
10.10.2001-00:00:00,10,10,2001,00,6132.1
10.10.2001-03:00:00,10,10,2001,03,6160.4
10.10.2001-06:00:00,10,10,2001,06,6165.1
10.10.2001-09:00:00,10,10,2001,09,8711.6
10.10.2001-12:00:00,10,10,2001,12,9350.8
10.10.2001-15:00:00,10,10,2001,15,7335.7
10.10.2001-18:00:00,10,10,2001,18,6465.5
10.10.2001-21:00:00,10,10,2001,21,6267.5
10.11.2001-00:00:00,10,11,2001,00,6222
10.11.2001-03:00:00,10,11,2001,03,6208.1
10.11.2001-06:00:00,10,11,2001,06,6189.4
10.11.2001-09:00:00,10,11,2001,09,7204.1
10.11.2001-12:00:00,10,11,2001,12,8650.6
10.11.2001-15:00:00,10,11,2001,15,7280.7
10.11.2001-18:00:00,10,11,2001,18,6578.8
10.11.2001-21:00:00,10,11,2001,21,6352.2
10.12.2001-00:00:00,10,12,2001,00,6230.5
10.12.2001-03:00:00,10,12,2001,03,6206.1
10.12.2001-06:00:00,10,12,2001,06,6184.1
10.12.2001-09:00:00,10,12,2001,09,6994.2
10.12.2001-12:00:00,10,12,2001,12,8970.2
10.12.2001-15:00:00,10,12,2001,15,8031.3
10.12.2001-18:00:00,10,12,2001,18,6966.7
10.12.2001-21:00:00,10,12,2001,21,6553.1
10.13.2001-00:00:00,10,13,2001,00,6469.6
10.13.2001-03:00:00,10,13,2001,03,6461
10.13.2001-06:00:00,10,13,2001,06,6827.9
10.13.2001-09:00:00,10,13,2001,09,8756.3
10.13.2001-12:00:00,10,13,2001,12,8763.2
10.13.2001-15:00:00,10,13,2001,15,7565.9
10.13.2001-18:00:00,10,13,2001,18,6933.2
10.13.2001-21:00:00,10,13,2001,21,6568.7
10.14.2001-00:00:00,10,14,2001,00,6389.7
10.14.2001-03:00:00,10,14,2001,03,6307.8
10.14.2001-06:00:00,10,14,2001,06,6295
10.14.2001-09:00:00,10,14,2001,09,6096.2
10.14.2001-12:00:00,10,14,2001,12,5787.5
10.14.2001-15:00:00,10,14,2001,15,5897
10.14.2001-18:00:00,10,14,2001,18,6083.4
10.14.2001-21:00:00,10,14,2001,21,6141.2
10.15.2001-00:00:00,10,15,2001,00,6174.9
10.15.2001-03:00:00,10,15,2001,03,6166.5
10.15.2001-06:00:00,10,15,2001,06,6176.1
10.15.2001-09:00:00,10,15,2001,09,5893
10.15.2001-12:00:00,10,15,2001,12,5505.5
10.15.2001-15:00:00,10,15,2001,15,5743.8
10.15.2001-18:00:00,10,15,2001,18,5975.1
10.15.2001-21:00:00,10,15,2001,21,6061.6
10.16.2001-00:00:00,10,16,2001,00,6090
10.16.2001-03:00:00,10,16,2001,03,6101
10.16.2001-06:00:00,10,16,2001,06,6102.5
10.16.2001-09:00:00,10,16,2001,09,5518.3
10.16.2001-12:00:00,10,16,2001,12,5280.3
10.16.2001-15:00:00,10,16,2001,15,5605.8
10.16.2001-18:00:00,10,16,2001,18,5875.4
10.16.2001-21:00:00,10,16,2001,21,5969.6
10.17.2001-00:00:00,10,17,2001,00,6015.4
10.17.2001-03:00:00,10,17,2001,03,6029.7
10.17.2001-06:00:00,10,17,2001,06,6040.7
10.17.2001-09:00:00,10,17,2001,09,5718.5
10.17.2001-12:00:00,10,17,2001,12,5620.5
10.17.2001-15:00:00,10,17,2001,15,5788
10.17.2001-18:00:00,10,17,2001,18,5944.3
10.17.2001-21:00:00,10,17,2001,21,5996.9
10.18.2001-00:00:00,10,18,2001,00,6004.9
10.18.2001-03:00:00,10,18,2001,03,6009.5
10.18.2001-06:00:00,10,18,2001,06,5957.2
10.18.2001-09:00:00,10,18,2001,09,5436.1
10.18.2001-12:00:00,10,18,2001,12,5230.7
10.18.2001-15:00:00,10,18,2001,15,5532.2
10.18.2001-18:00:00,10,18,2001,18,5782.4
10.18.2001-21:00:00,10,18,2001,21,5873.1
10.19.2001-00:00:00,10,19,2001,00,5914.5
10.19.2001-03:00:00,10,19,2001,03,5933.3
10.19.2001-06:00:00,10,19,2001,06,5978.8
