TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,131.24
10.01.2001-03:00:00,10,01,2001,03,132.39
10.01.2001-06:00:00,10,01,2001,06,133.84
10.01.2001-09:00:00,10,01,2001,09,131.09
10.01.2001-12:00:00,10,01,2001,12,124.37
10.01.2001-15:00:00,10,01,2001,15,121.22
10.01.2001-18:00:00,10,01,2001,18,123.94
10.01.2001-21:00:00,10,01,2001,21,128.06
10.02.2001-00:00:00,10,02,2001,00,130.47
10.02.2001-03:00:00,10,02,2001,03,131.79
10.02.2001-06:00:00,10,02,2001,06,132.81
10.02.2001-09:00:00,10,02,2001,09,129.77
10.02.2001-12:00:00,10,02,2001,12,123.37
10.02.2001-15:00:00,10,02,2001,15,120.59
10.02.2001-18:00:00,10,02,2001,18,123.44
10.02.2001-21:00:00,10,02,2001,21,127.58
10.03.2001-00:00:00,10,03,2001,00,129.98
10.03.2001-03:00:00,10,03,2001,03,131.33
10.03.2001-06:00:00,10,03,2001,06,132.6
10.03.2001-09:00:00,10,03,2001,09,129.8
10.03.2001-12:00:00,10,03,2001,12,123.38
10.03.2001-15:00:00,10,03,2001,15,120.65
10.03.2001-18:00:00,10,03,2001,18,123.52
10.03.2001-21:00:00,10,03,2001,21,127.46
10.04.2001-00:00:00,10,04,2001,00,129.68
10.04.2001-03:00:00,10,04,2001,03,131.23
10.04.2001-06:00:00,10,04,2001,06,132.97
10.04.2001-09:00:00,10,04,2001,09,130.34
10.04.2001-12:00:00,10,04,2001,12,123.67
10.04.2001-15:00:00,10,04,2001,15,120.77
10.04.2001-18:00:00,10,04,2001,18,123.52
10.04.2001-21:00:00,10,04,2001,21,127.29
10.05.2001-00:00:00,10,05,2001,00,129.4
10.05.2001-03:00:00,10,05,2001,03,131.11
10.05.2001-06:00:00,10,05,2001,06,133.5
10.05.2001-09:00:00,10,05,2001,09,131.4
10.05.2001-12:00:00,10,05,2001,12,124.69
10.05.2001-15:00:00,10,05,2001,15,121.55
10.05.2001-18:00:00,10,05,2001,18,124
10.05.2001-21:00:00,10,05,2001,21,127.37
10.06.2001-00:00:00,10,06,2001,00,129.48
10.06.2001-03:00:00,10,06,2001,03,131.62
10.06.2001-06:00:00,10,06,2001,06,134.41
10.06.2001-09:00:00,10,06,2001,09,132.29
10.06.2001-12:00:00,10,06,2001,12,125.26
10.06.2001-15:00:00,10,06,2001,15,121.82
10.06.2001-18:00:00,10,06,2001,18,123.99
10.06.2001-21:00:00,10,06,2001,21,127.14
10.07.2001-00:00:00,10,07,2001,00,129.25
10.07.2001-03:00:00,10,07,2001,03,131.61
10.07.2001-06:00:00,10,07,2001,06,134.4
10.07.2001-09:00:00,10,07,2001,09,132.55
10.07.2001-12:00:00,10,07,2001,12,126.27
10.07.2001-15:00:00,10,07,2001,15,123.05
10.07.2001-18:00:00,10,07,2001,18,124.72
10.07.2001-21:00:00,10,07,2001,21,127.57
10.08.2001-00:00:00,10,08,2001,00,130.56
10.08.2001-03:00:00,10,08,2001,03,133.96
10.08.2001-06:00:00,10,08,2001,06,136.68
10.08.2001-09:00:00,10,08,2001,09,135.88
10.08.2001-12:00:00,10,08,2001,12,130.76
10.08.2001-15:00:00,10,08,2001,15,126.51
10.08.2001-18:00:00,10,08,2001,18,126.52
10.08.2001-21:00:00,10,08,2001,21,129.54
10.09.2001-00:00:00,10,09,2001,00,133.43
10.09.2001-03:00:00,10,09,2001,03,136.32
10.09.2001-06:00:00,10,09,2001,06,137.22
10.09.2001-09:00:00,10,09,2001,09,133.29
10.09.2001-12:00:00,10,09,2001,12,126.18
10.09.2001-15:00:00,10,09,2001,15,122.71
10.09.2001-18:00:00,10,09,2001,18,124.21
10.09.2001-21:00:00,10,09,2001,21,126.89
10.10.2001-00:00:00,10,10,2001,00,130.08
10.10.2001-03:00:00,10,10,2001,03,133.86
10.10.2001-06:00:00,10,10,2001,06,136.67
10.10.2001-09:00:00,10,10,2001,09,149.06
10.10.2001-12:00:00,10,10,2001,12,161.86
10.10.2001-15:00:00,10,10,2001,15,160.05
10.10.2001-18:00:00,10,10,2001,18,151.21
10.10.2001-21:00:00,10,10,2001,21,145.34
10.11.2001-00:00:00,10,11,2001,00,143.08
10.11.2001-03:00:00,10,11,2001,03,142.43
10.11.2001-06:00:00,10,11,2001,06,142.27
10.11.2001-09:00:00,10,11,2001,09,162.55
10.11.2001-12:00:00,10,11,2001,12,181.71
10.11.2001-15:00:00,10,11,2001,15,175.62
10.11.2001-18:00:00,10,11,2001,18,162.54
10.11.2001-21:00:00,10,11,2001,21,157.55
10.12.2001-00:00:00,10,12,2001,00,155.21
10.12.2001-03:00:00,10,12,2001,03,150.96
10.12.2001-06:00:00,10,12,2001,06,146.88
10.12.2001-09:00:00,10,12,2001,09,143.31
10.12.2001-12:00:00,10,12,2001,12,138.49
10.12.2001-15:00:00,10,12,2001,15,133.88
10.12.2001-18:00:00,10,12,2001,18,133.61
10.12.2001-21:00:00,10,12,2001,21,137.61
10.13.2001-00:00:00,10,13,2001,00,141.88
10.13.2001-03:00:00,10,13,2001,03,144.28
10.13.2001-06:00:00,10,13,2001,06,144.49
10.13.2001-09:00:00,10,13,2001,09,139.33
10.13.2001-12:00:00,10,13,2001,12,130.54
10.13.2001-15:00:00,10,13,2001,15,125.12
10.13.2001-18:00:00,10,13,2001,18,124.98
10.13.2001-21:00:00,10,13,2001,21,127.82
10.14.2001-00:00:00,10,14,2001,00,131.84
10.14.2001-03:00:00,10,14,2001,03,136.15
10.14.2001-06:00:00,10,14,2001,06,139.78
10.14.2001-09:00:00,10,14,2001,09,137.64
10.14.2001-12:00:00,10,14,2001,12,129.98
10.14.2001-15:00:00,10,14,2001,15,124.76
10.14.2001-18:00:00,10,14,2001,18,124.82
10.14.2001-21:00:00,10,14,2001,21,127.2
