ppt_ID,strmMap_id,upSlp_acre,wshed_name,imputed_sm,imputedPpt,base_fc,conf
1375,0,39135,,2,291,31.30730000000,2
1308,0,36170,,1,225,9.61459000000,2
1282,0,5590,,1,568,17.47060000000,2
1290,0,672,,1,5036,7.00000000000,4
1378,2225,30226,Upper Methow,0,1378,21.08670000000,10
1371,2047,370,Upper Methow,0,1371,29.00000000000,10
1366,2046,20591,Upper Methow,0,1366,27.59560000000,10
1380,2255,19662,Upper Methow,0,1380,16.34760000000,10
1360,1496,5108,Upper Methow,0,1360,5.83719000000,10
1261,1707,189797,Upper Methow,0,1261,11.70290000000,10
1383,1577,476,Upper Methow,0,1383,2.00841000000,10
1382,1735,1308,Upper Methow,5,2238,43.06580000000,5
1386,2536,2557,Upper Methow,0,1386,17.61190000000,10
1387,2537,397,Upper Methow,0,1387,17.00000000000,10
1355,1855,25081,Upper Methow,0,1355,29.95870000000,10
1344,1854,618,Upper Methow,0,1344,46.00000000000,10
1327,2160,683,Upper Methow,0,1327,0.00000000000,10
1354,0,1247,,1,386,16.87770000000,3
1237,0,3322,,1,5281,13.19690000000,2
1393,2171,227826,Upper Methow,0,1393,20.28210000000,10
1394,2096,228534,Upper Methow,6,1393,20.22190000000,9
1318,2096,551,Upper Methow,0,1318,0.00000000000,10
1390,1769,614,Upper Methow,0,1390,45.00000000000,10
1152,1768,16446,Upper Methow,0,1152,35.40970000000,10
1384,1751,191328,Upper Methow,0,1384,11.92100000000,10
1405,1777,474,Upper Methow,0,1405,0.00000000000,10
1402,2562,318,Upper Methow,0,1402,13.24920000000,10
1403,2571,1011,Upper Methow,0,1403,17.68810000000,10
1364,1626,8299,Upper Methow,0,1364,5.39406000000,10
1379,0,6556,,1,345,16.19510000000,2
1409,1669,630,Upper Methow,0,1409,0.00000000000,10
1392,0,499,,1,788,4.00000000000,4
1397,2188,229278,Upper Methow,0,1397,20.17720000000,10
1349,2190,604,Upper Methow,0,1349,0.00000000000,10
1333,0,2475,,6,4178,8.14723000000,5
1413,2531,426,Upper Methow,0,1413,15.00000000000,10
1411,0,1603,,6,582,15.05620000000,5
1417,2549,4463,Upper Methow,0,1417,18.63850000000,10
1444,2292,1319,Upper Methow,0,1444,0.00000000000,10
1400,1787,17172,Upper Methow,0,1400,35.78260000000,10
1399,1786,191970,Upper Methow,0,1399,11.89440000000,10
1391,0,1075,,1,974,15.97020000000,4
1385,0,346847,,1,2203,22.81120000000,1
1426,1856,1026,Upper Methow,0,1426,57.00000000000,10
1381,2136,21506,Upper Methow,0,1381,27.76740000000,10
1489,0,46237,,1,4792,17.56470000000,1
1432,2137,737,Upper Methow,0,1432,37.00000000000,10
1388,0,995,,4,1180,31.00000000000,4
1433,0,36378,,2,1632,31.18110000000,2
1398,1677,918,Upper Methow,0,1398,3.99129000000,10
1408,1676,9150,Upper Methow,0,1408,5.02946000000,10
1365,0,1834,,6,1061,15.58380000000,7
1416,0,4254,,5,89,10.98670000000,6
1438,2615,2969,Upper Methow,0,1438,19.97300000000,10
1439,2592,1178,Upper Methow,0,1439,15.00000000000,10
1377,0,535,,1,3846,1.00000000000,4
1401,0,565,,6,2337,0.00000000000,5
1441,0,1085,,1,1194,0.07826540000,4
1442,0,386,,6,2048,0.00000000000,5
1373,0,16370,,5,1023,31.25360000000,5
1396,0,620,,4,1409,0.00000000000,4
1412,0,691,,2,3697,0.00000000000,3
1429,0,630,,1,1409,0.00000000000,3
1443,0,431,,6,3939,1.00000000000,5
1278,0,5644,,1,1055,1.54104000000,2
1437,0,6154,,5,119,12.41090000000,5
1440,0,1805,,2,6183,0.34344500000,2
1447,0,857,,6,4372,24.05600000000,8
1451,2422,399,Upper Methow,0,1451,51.25590000000,10
1452,2396,18569,Upper Methow,0,1452,16.20850000000,10
1434,0,616,,2,1257,41.00000000000,4
1415,0,1058,,1,294,1.01899000000,4
1431,0,441,,1,262,6.02726000000,5
1453,0,563,,4,6145,39.00000000000,4
1445,0,17074,,2,1400,30.13610000000,3
1436,0,535,,5,853,24.00000000000,5
1395,0,5232,,1,2531,12.40190000000,2
1460,0,1651,,1,725,24.67310000000,2
1462,2448,13584,Upper Methow,0,1462,15.32380000000,10
1463,2473,4884,Upper Methow,0,1463,18.55060000000,10
1466,0,627,,1,1654,0.00000000000,3
1468,0,35053,,2,201,31.68060000000,2
1389,1965,27133,Upper Methow,0,1389,30.76170000000,10
1459,0,982,,1,3971,27.05500000000,4
1446,0,1467,,1,470,1.07991000000,3
1423,0,618,,2,3755,7.15948000000,2
1456,1981,1292,Upper Methow,0,1456,39.12090000000,10
1470,0,395,,5,2438,20.89380000000,6
1457,0,17667,,2,1400,29.96920000000,3
1472,0,3986,,2,1113,39.41350000000,3
1448,0,7655,,1,557,1.26096000000,2
1461,0,7335,,1,2440,16.07170000000,2
1469,0,352,,1,1182,0.00000000000,6
1324,0,31357,,1,4221,20.25890000000,1
1420,0,1615,,1,4964,9.01115000000,3
1475,0,457,,4,1477,46.58950000000,4
1476,0,854,,2,1656,43.79410000000,4
1435,1738,10368,Upper Methow,0,1435,4.96162000000,10
1478,1739,614,Upper Methow,0,1478,7.00000000000,10
1425,0,749,,5,3787,7.17390000000,5
1484,0,1013,,1,1403,9.24543000000,4
1455,0,1610,,1,4964,2.61771000000,3
1458,0,413,,2,3939,14.00000000000,2
1363,2071,3174,Upper Methow,0,1363,36.31320000000,10
1490,2076,1043,Upper Methow,0,1490,46.00000000000,10
1482,0,470,,5,1551,37.00000000000,5
1406,0,852,,4,1811,28.06580000000,4
1326,0,5748,,2,3779,11.38610000000,2
1486,0,7198,,6,4533,13.93190000000,8
1372,0,1177,,5,2118,1.00000000000,6
1410,0,7827,,1,2072,14.92590000000,2
1488,0,1173,,4,995,13.00000000000,4
1404,0,1158,,4,1552,31.00000000000,4
1450,0,1891,,5,1065,38.76270000000,6
1407,0,881,,1,738,0.00000000000,2
1492,2298,377,Upper Methow,0,1492,49.00000000000,10
1414,2297,232484,Upper Methow,0,1414,20.03780000000,10
1498,0,1207,,5,5547,39.86960000000,5
1521,0,44706,,1,4741,17.95290000000,1
1479,0,33198,,4,819,19.69360000000,4
1491,2087,4274,Upper Methow,0,1491,38.71140000000,10
1477,2086,457,Upper Methow,0,1477,42.18400000000,10
1503,0,631,,1,3755,4.00000000000,3
1474,0,15453,,1,3958,8.29834000000,2
1496,0,411,,6,2380,11.16120000000,5
1509,0,448,,1,846,5.97324000000,5
1485,0,2143,,1,2502,8.82267000000,2
1487,0,2137,,1,2502,5.12059000000,2
1508,0,595,,4,1549,34.11430000000,4
1473,0,21972,,5,1381,31.76980000000,5
1517,0,27378,,2,1389,33.27480000000,2
1516,0,543,,5,5677,46.00000000000,5
1518,0,7115,,1,145,25.35700000000,2
1495,0,9216,,1,490,13.02810000000,3
1519,0,2492,,2,1138,43.92050000000,3
1502,0,34421,,1,819,19.06720000000,2
1454,0,1161,,5,956,47.17240000000,6
1428,1956,211555,Upper Methow,0,1428,14.08920000000,10
1540,1987,602,Upper Methow,0,1540,54.81740000000,10
1483,0,425,,5,929,19.08950000000,5
1525,2523,9377,Upper Methow,0,1525,14.44210000000,10
1523,0,24742,,2,1355,33.05350000000,2
1529,2614,2234,Upper Methow,0,1529,14.98660000000,10
1465,0,427,,4,869,17.00000000000,4
1527,0,25215,,2,2134,32.82210000000,2
1514,0,26782,,2,1389,33.50840000000,2
1511,2494,12578,Upper Methow,0,1511,14.88740000000,10
1532,2593,504,Upper Methow,0,1532,21.00000000000,10
1533,0,500,,6,5245,60.75620000000,5
1536,0,511,,5,788,17.53640000000,6
1535,0,329,,2,3778,32.78450000000,2
1480,0,1044,,1,1490,23.00000000000,4
1504,2118,4836,Upper Methow,0,1504,39.05310000000,10
1528,0,582,,4,629,28.90050000000,4
1506,2128,706,Upper Methow,0,1506,42.11910000000,10
1512,1659,891,Upper Methow,0,1512,4.98879000000,10
1501,1814,492,Upper Methow,0,1501,13.05290000000,10
1481,1815,11783,Upper Methow,0,1481,5.19032000000,10
1544,1700,583,Upper Methow,0,1544,0.00000000000,10
1541,2351,239125,Upper Methow,0,1541,20.38000000000,10
1430,2333,23117,Upper Methow,0,1430,28.28860000000,10
1520,0,433,,2,2380,0.00000000000,3
1471,0,3156,,1,193,5.09122000000,3
1534,0,389,,6,4177,11.00000000000,5
1418,2256,1721,Upper Methow,0,1418,34.00000000000,10
1551,2265,464,Upper Methow,0,1551,41.00000000000,10
1499,2352,233717,Upper Methow,0,1499,20.10310000000,10
1543,1689,1801,Upper Methow,0,1543,3.40182000000,10
1500,1696,606,Upper Methow,0,1500,0.00000000000,10
1555,2454,5311,Upper Methow,0,1555,32.47460000000,10
1554,1697,2211,Upper Methow,0,1554,4.03123000000,10
1557,1736,347,Upper Methow,0,1557,7.00000000000,10
1539,0,2151,,4,6088,24.08520000000,4
1524,0,1382,,6,244,18.02600000000,5
1558,0,744,,4,1105,21.05650000000,4
1559,0,345,,5,1402,5.35388000000,5
1538,0,899,,6,1730,6.01335000000,5
1494,0,13759,,1,419,13.04950000000,2
1566,0,512,,6,1107,19.00000000000,5
1563,0,377,,6,1850,8.00000000000,8
1568,0,784,,1,371,12.00000000000,3
1562,1727,424,Upper Methow,0,1562,3.02837000000,10
1556,1726,2938,Upper Methow,0,1556,3.29164000000,10
1592,0,535,,1,3846,0.00000000000,4
1537,0,1308,,2,4577,23.77140000000,3
1575,0,1036,,6,641,9.00000000000,6
1572,1752,3421,Upper Methow,0,1572,3.30167000000,10
1581,1772,477,Upper Methow,0,1581,5.00000000000,10
1578,2050,29834,Upper Methow,0,1578,31.47210000000,10
1526,2049,212739,Upper Methow,0,1526,14.21420000000,10
1376,1922,2605,Upper Methow,0,1376,19.01460000000,10
1545,1921,12598,Upper Methow,0,1545,5.55067000000,10
1582,0,385,,6,2048,0.99481300000,5
1368,0,3782,,1,267,0.00000000000,2
1588,2594,3452,Upper Methow,0,1588,12.09330000000,10
1589,2546,650,Upper Methow,0,1589,44.00000000000,10
1530,1762,629,Upper Methow,0,1530,4.98412000000,10
1580,1761,3961,Upper Methow,0,1580,3.54435000000,10
1464,0,1136,,4,1810,40.00000000000,4
1513,0,960,,5,891,46.00000000000,5
1573,0,656,,2,3890,4.00000000000,2
1594,0,364,,6,1062,2.96712000000,7
1515,0,5405,,1,1064,8.37084000000,2
1579,0,1047,,6,641,12.09180000000,6
1564,0,811,,5,2123,27.06660000000,6
1493,0,1826,,4,1652,31.14330000000,4
1596,0,6150,,1,5476,7.97443000000,2
1602,0,991,,4,891,41.91520000000,4
1603,0,425,,2,5299,50.76020000000,4
1604,0,1793,,4,572,4.92576000000,4
1550,2374,2557,Upper Methow,0,1550,35.61490000000,10
1610,2381,531,Upper Methow,0,1610,42.15840000000,10
1599,2246,1333,Upper Methow,0,1599,40.00000000000,10
1542,2228,6056,Upper Methow,0,1542,39.44850000000,10
1608,0,489,,1,5268,0.00000000000,4
1593,0,1393,,1,744,0.00000000000,3
1576,2463,924,Upper Methow,0,1576,39.00000000000,10
1613,2519,1728,Upper Methow,0,1613,0.00000000000,10
1618,0,389,,5,2048,3.00000000000,5
1606,2464,2867,Upper Methow,0,1606,15.72280000000,10
1549,2414,584,Upper Methow,0,1549,33.76760000000,10
1531,2650,957,Upper Methow,0,1531,0.00000000000,10
1620,2506,2232,Upper Methow,0,1620,52.66610000000,10
1553,2439,262930,Upper Methow,0,1553,21.09140000000,10
1621,2672,5465,Upper Methow,0,1621,15.38470000000,10
1497,0,2991,,5,356,22.52920000000,5
1595,0,2143,,2,2502,42.74920000000,4
1569,0,15539,,2,3958,13.31720000000,2
1622,0,367,,5,4298,21.00000000000,5
1623,2698,1926,Upper Methow,5,209,6.99273000000,5
1586,1989,15472,Upper Methow,0,1586,7.88536000000,10
1625,1988,20948,Upper Methow,0,1625,9.71713000000,10
1636,2674,3372,Upper Methow,0,1636,20.12270000000,10
1626,1966,443,Upper Methow,0,1626,15.00000000000,10
1628,0,352,,1,1182,2.00000000000,6
1587,0,4326,,1,89,0.09449950000,3
1616,2475,263752,Upper Methow,6,1553,21.12420000000,10
1638,1982,19990,Upper Methow,0,1638,9.54350000000,10
1607,2423,3182,Upper Methow,0,1607,36.77230000000,10
1567,0,1879,,6,1717,7.15539000000,7
1601,0,825,,4,412,16.03880000000,4
1619,0,1039,,1,1177,8.50037000000,4
1577,0,3007,,6,1248,17.88440000000,9
1565,0,3255,,6,916,16.68570000000,8
1611,0,3007,,1,356,0.00000000000,3
1665,1990,13593,Upper Methow,0,1665,5.40668000000,10
1510,0,17844,,1,4143,8.11093000000,2
1633,0,399487,,0,0,22.05960000000,0
1643,0,24390,,2,1355,18.27940000000,2
1806,2015,6314,Upper Methow,0,1806,18.42290000000,10
1647,0,606,,1,1500,0.00000000000,3
1522,0,4018,,2,1113,61.06740000000,4
1552,2268,1199,Upper Methow,0,1552,27.00000000000,10
1600,2267,657,Upper Methow,0,1600,22.00000000000,10
1644,0,409,,4,5294,30.00000000000,4
1632,2040,36810,Upper Methow,0,1632,8.95881000000,10
1658,2109,659,Upper Methow,0,1658,29.08800000000,10
1660,2633,377,Upper Methow,0,1660,7.95761000000,10
1661,2640,2546,Upper Methow,0,1661,11.76840000000,10
1663,2595,723,Upper Methow,0,1663,52.00000000000,10
1645,0,6668,,6,4377,17.42390000000,9
1664,2528,1319,Upper Methow,0,1664,52.96410000000,10
1704,0,1990,,5,3957,15.03020000000,5
1547,1972,1525,Upper Methow,0,1547,4.99344000000,10
1614,0,4520,,1,5893,24.71610000000,2
1640,2455,267084,Upper Methow,0,1640,21.31370000000,10
1609,2287,8017,Upper Methow,0,1609,39.56680000000,10
1652,2286,1889,Upper Methow,0,1652,25.22850000000,10
1676,1983,11687,Upper Methow,0,1676,5.38435000000,10
1654,2471,626,Upper Methow,0,1654,49.15670000000,10
1653,0,573,,2,2337,22.15390000000,2
1682,0,30708,,1,4221,15.16290000000,1
1670,2785,1458,Upper Methow,0,1670,16.00000000000,10
1671,2791,1491,Upper Methow,0,1671,24.00000000000,10
1646,0,3126,,4,164,29.94060000000,4
1635,0,410,,2,848,42.98020000000,3
1651,0,4678,,4,5778,57.22160000000,4
1590,1932,5893,Upper Methow,0,1590,4.03969000000,10
1668,0,430812,,0,0,21.56510000000,0
1678,0,417,,2,2380,1.01927000000,2
1649,0,27825,,1,4108,16.19050000000,2
1674,0,712,,1,190,0.00000000000,4
1679,0,846,,1,824,1.00236000000,2
1685,1934,3851,Upper Methow,0,1685,5.83963000000,10
1700,2151,49000,Upper Methow,0,1700,9.71098000000,10
1687,1967,552,Upper Methow,0,1687,11.03990000000,10
1690,2336,693,Upper Methow,0,1690,16.04620000000,10
1627,0,691,,6,1990,4.98553000000,5
1624,0,5667,,5,568,31.14730000000,5
1691,0,977,,6,511,8.98159000000,7
1696,0,7974,,6,557,8.46036000000,5
1697,0,13669,,6,1665,17.89250000000,5
1598,0,934,,6,1576,39.00000000000,5
1584,2229,243909,Upper Methow,0,1584,16.35850000000,10
1699,2236,569,Upper Methow,0,1699,28.00000000000,10
1641,0,3074,,4,1129,8.67826000000,4
1655,0,742,,4,1432,36.90030000000,4
1677,0,431592,,0,0,21.54410000000,0
1705,0,4746,,2,5778,7.44169000000,2
1786,0,98957,,1,5497,32.30840000000,2
1642,0,704,,4,116,28.00000000000,4
1637,0,1403,,4,5491,32.95300000000,4
1711,2712,1328,Upper Methow,0,1711,9.01355000000,10
1712,2699,954,Upper Methow,0,1712,15.00000000000,10
1672,2497,268414,Upper Methow,0,1672,21.39270000000,10
1656,2496,853,Upper Methow,0,1656,36.00000000000,10
1702,2247,244514,Upper Methow,0,1702,16.38620000000,10
1713,2248,51812,Upper Methow,0,1713,10.34280000000,10
1686,2237,50904,Upper Methow,0,1686,9.86521000000,10
1631,2172,1198,Upper Methow,0,1631,23.07690000000,10
1666,1911,1080,Upper Methow,0,1666,9.01667000000,10
1720,1949,574,Upper Methow,0,1720,2.00697000000,10
1721,0,2838,,1,769,0.99832900000,3
1714,0,20780,,4,188,20.82410000000,4
1715,0,35371,,4,4576,20.65660000000,4
1723,2586,592,Upper Methow,0,1723,49.00000000000,10
1724,2570,357,Upper Methow,0,1724,59.00000000000,10
1733,2181,47176,Upper Methow,0,1733,9.34279000000,10
1560,0,4934,,1,422,18.92980000000,2
1727,0,1378,,1,244,28.04060000000,3
1729,0,15087,,4,1102,21.91290000000,4
1630,0,16863,,2,4034,13.85360000000,3
1708,0,530709,,0,0,23.55050000000,0
1726,0,37328,,4,4644,21.04030000000,4
1597,0,3328,,6,1636,13.47590000000,7
1717,1941,1837,Upper Methow,0,1717,6.55414000000,10
1750,0,31749,,4,4504,21.34610000000,4
1657,2152,38671,Upper Methow,0,1657,9.38446000000,10
1730,1985,898,Upper Methow,0,1730,5.00000000000,10
1669,2348,10432,Upper Methow,0,1669,36.79750000000,10
1605,2347,1025,Upper Methow,0,1605,21.04100000000,10
1732,2355,407,Upper Methow,0,1732,28.00000000000,10
1734,2206,7903,Upper Methow,0,1734,8.97689000000,10
1728,0,20144,,4,1638,21.37170000000,4
1736,2293,455,Upper Methow,0,1736,48.00000000000,10
1693,0,638,,1,475,1.00314000000,3
1639,0,5250,,1,136,0.26528500000,2
1737,0,495,,1,781,0.00000000000,4
1662,0,971,,1,543,0.00000000000,4
1740,0,640,,1,475,2.00625000000,3
1650,0,18983,,1,533,7.78422000000,2
1709,0,475,,1,3884,0.00000000000,5
1747,0,14344,,4,1102,23.04800000000,4
1743,0,19654,,1,1380,7.59264000000,2
1629,0,670,,1,5036,1.00000000000,4
1748,0,13468,,2,1665,24.26950000000,3
1753,0,29792,,4,4466,20.73700000000,4
1695,0,2340,,2,1168,8.04938000000,2
1758,0,707,,1,497,1.00283000000,4
1680,0,1075,,5,1111,37.01160000000,5
1752,0,1242,,4,4272,31.94850000000,4
1754,0,789,,4,5700,37.47050000000,4
1744,0,2912,,4,1281,36.45110000000,4
1675,0,5869,,2,1590,53.63530000000,3
1591,0,1540,,1,752,7.98961000000,3
1755,0,1534,,4,1057,3.99478000000,4
1722,0,55282,,1,953,18.93890000000,1
1659,0,1071,,1,4890,1.00374000000,4
1688,0,884,,6,1015,38.08610000000,7
1759,0,2364,,1,726,1.00000000000,2
1760,0,12170,,2,556,26.41680000000,3
1746,0,687,,5,6086,38.00000000000,5
1703,0,540,,1,367,0.00000000000,4
1763,0,358,,1,777,1.00000000000,6
1765,0,1943,,2,1171,37.17600000000,3
1766,0,533,,5,1314,37.41760000000,5
1741,0,536391,,0,0,23.31910000000,0
1768,0,22290,,4,989,20.48950000000,4
1770,0,6279,,4,119,20.29170000000,4
1698,2426,1178,Upper Methow,0,1698,38.93380000000,10
1739,0,448,,5,3884,12.94210000000,5
1771,2443,1118,Upper Methow,0,1771,38.13610000000,10
1772,0,21305,,6,989,20.48090000000,8
1745,2514,436,Upper Methow,0,1745,35.83510000000,10
1764,2513,643,Upper Methow,0,1764,25.00000000000,10
1735,2398,11684,Upper Methow,0,1735,35.36380000000,10
1773,0,359,,6,5387,0.00000000000,5
1774,0,2443,,2,2239,26.94330000000,2
1762,2417,2870,Upper Methow,0,1762,37.90700000000,10
1769,2361,407,Upper Methow,0,1769,0.00000000000,10
1719,2360,296692,Upper Methow,0,1719,15.33470000000,10
1779,2472,359,Upper Methow,0,1779,11.93330000000,10
1718,2577,715,Upper Methow,0,1718,27.92170000000,10
1716,2576,269827,Upper Methow,0,1716,21.45000000000,10
1775,0,389,,4,2438,22.00000000000,4
1767,0,537587,,0,0,23.29040000000,0
1694,0,1186,,4,2118,0.00000000000,4
1782,0,19505,,6,924,19.82630000000,8
1787,0,708,,5,687,27.92100000000,6
1793,0,10425,,4,1181,29.71890000000,4
1667,0,10671,,4,512,13.69070000000,4
1788,0,8287,,1,1364,23.59410000000,2
1706,0,16390,,4,1586,20.39010000000,4
1707,0,1694,,5,1418,39.04600000000,5
1790,0,366,,4,1108,35.19150000000,4
1789,0,1090,,6,1490,42.00000000000,5
1778,0,459,,5,1110,11.04800000000,6
1742,0,918,,1,1398,15.03270000000,4
1800,2239,6386,Upper Methow,0,1800,8.00842000000,10
1803,2280,955,Upper Methow,0,1803,14.45710000000,10
1673,0,4580,,4,5893,28.06360000000,4
1804,0,3387,,1,227,9.55291000000,2
1710,0,3488,,2,1332,27.96320000000,3
1796,2114,409,Upper Methow,0,1796,18.00000000000,10
1853,0,6067,,4,1993,31.61730000000,4
1809,2164,4118,Upper Methow,0,1809,17.81330000000,10
1797,2694,377,Upper Methow,0,1797,26.85700000000,10
1794,2693,437,Upper Methow,0,1794,35.00000000000,10
1810,2597,1142,Upper Methow,0,1810,34.00000000000,10
1784,2598,270798,Upper Methow,0,1784,21.47200000000,10
1792,0,472,,4,2499,31.13160000000,4
1612,0,12053,,4,904,5.10140000000,4
1813,0,1373,,1,527,26.11380000000,3
1801,0,16194,,1,1023,17.50710000000,2
1831,2252,5484,Upper Methow,0,1831,7.51185000000,10
1817,2327,373,Upper Methow,0,1817,12.06450000000,10
1818,2386,550,Upper Methow,0,1818,12.00000000000,10
1684,0,1259,,1,1341,0.00000000000,3
1819,2407,533,Upper Methow,0,1819,16.00000000000,10
1820,0,1898,,4,6183,15.00000000000,4
1546,0,6671,,1,879,12.94290000000,2
1822,0,14953,,1,1102,16.52290000000,2
1823,0,385,,1,224,46.23920000000,5
1814,0,28402,,1,4439,13.47730000000,2
1825,0,1441,,1,785,41.17090000000,3
1821,2724,449,Upper Methow,0,1821,28.00000000000,10
1811,2705,852,Upper Methow,0,1811,31.25740000000,10
1751,0,20969,,1,1625,7.32297000000,2
1807,0,524,,1,257,0.99618700000,4
1830,0,12163,,1,556,15.07580000000,2
1832,0,2642,,1,92,23.00000000000,2
1854,0,957,,6,1403,20.95620000000,7
1816,0,478,,5,1107,15.93310000000,5
1802,0,1510,,1,900,13.92460000000,3
1836,0,420,,1,205,14.00000000000,4
1757,0,57679,,1,613,18.74250000000,1
1841,0,5189,,2,1621,23.95440000000,3
1833,0,2496,,1,1138,21.08240000000,2
1808,0,568,,5,2337,0.00000000000,5
1844,0,3312,,1,638,14.46030000000,2
1815,0,38276,,1,4677,14.87000000000,2
1848,0,7733,,1,2211,13.89160000000,2
1785,0,539296,,0,0,23.27910000000,0
1852,0,97257,,1,5469,32.69380000000,2
1731,0,1961,,2,1171,35.28620000000,3
1840,0,338,,4,670,22.00000000000,4
1812,0,662,,4,741,35.00000000000,4
1738,0,2102,,1,6088,0.75904400000,2
1843,0,359,,1,211,1.00000000000,6
1857,0,1041,,5,1194,29.65230000000,6
1859,0,776,,1,5504,6.00000000000,3
1846,0,427,,2,205,62.00000000000,3
1860,2272,4305,Upper Methow,0,1860,7.11973000000,10
1850,2129,376,Upper Methow,0,1850,16.00000000000,10
1845,0,95974,,1,5415,17.19950000000,1
1781,2457,297997,Upper Methow,0,1781,15.32500000000,10
1862,2399,571,Upper Methow,0,1862,9.00000000000,10
1863,2153,385,Upper Methow,0,1863,27.28130000000,10
1799,0,1651,,4,2512,37.00000000000,4
1835,0,353,,4,2077,33.00000000000,4
1838,2477,5541,Upper Methow,0,1838,20.83400000000,10
1851,0,1974,,2,1171,33.44030000000,3
1795,0,18639,,1,1452,22.26510000000,2
1761,0,2840,,4,1183,34.42520000000,4
1873,0,2300,,5,1168,30.13650000000,6
1805,0,8520,,1,2340,20.17450000000,2
1839,0,668,,1,798,1.99403000000,4
1872,0,495,,1,781,7.02830000000,4
1692,0,2298,,1,1168,10.00000000000,2
1856,2198,999,Upper Methow,6,1192,21.68410000000,6
1875,0,96545,,1,5469,32.91110000000,2
1876,2160,2567,Upper Methow,6,1138,16.29750000000,9
1877,0,604,,1,1349,0.99669000000,3
1847,0,2410,,6,5839,31.79760000000,5
1756,0,9630,,2,5631,46.75720000000,3
1780,2486,15511,Upper Methow,0,1780,35.20010000000,10
1878,0,498,,1,603,0.00000000000,4
1865,2485,303649,Upper Methow,0,1865,15.48350000000,10
1883,0,2148,,1,2502,3.30063000000,2
1871,2624,2775,Upper Methow,2,581,54.15880000000,3
1849,2654,1215,Upper Methow,0,1849,54.00000000000,10
1887,2717,559,Upper Methow,0,1887,57.00000000000,10
1890,2695,1115,Upper Methow,0,1890,53.90320000000,10
1880,2653,3356,Upper Methow,4,5546,54.60590000000,4
1868,2623,272315,Upper Methow,0,1868,21.53180000000,10
1893,0,480,,5,5540,47.19600000000,5
1828,0,21978,,1,989,7.13158000000,2
1886,0,500,,2,5245,30.12020000000,4
1894,0,391,,5,1142,0.00000000000,5
1897,0,433,,6,5905,33.84320000000,5
1889,0,399,,4,6162,16.32240000000,5
1898,0,4906,,1,1463,15.00620000000,2
1899,0,6788,,1,5249,13.36400000000,2
1900,0,541,,2,3752,30.88560000000,3
1798,0,2295,,2,1168,38.62060000000,2
1888,0,507,,2,6036,2.98817000000,3
1892,0,365,,6,855,11.06030000000,6
1903,0,732,,4,981,0.00000000000,4
1867,0,21044,,6,1381,23.43570000000,5
1864,0,541917,,0,0,23.18750000000,0
1842,0,675,,1,4996,1.00296000000,4
1858,0,1408,,1,4632,4.40640000000,3
1783,0,2814,,5,1248,19.01350000000,6
1904,0,571,,2,578,0.00000000000,2
1896,0,2831,,1,769,2.66099000000,3
1861,0,97688,,1,5497,17.50270000000,2
1909,0,93530,,1,5605,33.86040000000,1
1911,0,539,,2,3752,0.00000000000,2
1891,2636,275763,Upper Methow,0,1891,21.93610000000,10
1776,2635,2024,Upper Methow,0,1776,28.68960000000,10
1879,0,464,,4,1110,8.96125000000,4
1827,2766,2072,Upper Methow,0,1827,31.77000000000,10
1907,2765,426,Upper Methow,0,1907,41.00000000000,10
1916,0,533,,1,1819,0.00000000000,4
1917,0,92903,,1,5513,34.07270000000,1
1918,0,5618,,1,568,13.24190000000,2
1921,0,4957,,1,1992,12.35400000000,2
1922,0,521,,4,3752,21.08060000000,4
1874,0,3418,,1,1572,9.47005000000,2
1924,2874,762,Upper Methow,0,1924,2.00525000000,10
1927,0,606,,1,1500,33.10910000000,3
1913,0,2688,,4,1919,35.16180000000,4
1928,0,813,,2,3843,25.00000000000,2
1929,0,3560,,6,267,22.20360000000,6
1930,2914,457,Upper Methow,0,1930,0.00000000000,10
1902,2500,597,Upper Methow,0,1902,22.00000000000,10
1881,0,12711,,2,1545,43.43650000000,3
2019,2510,4183,Upper Methow,0,2019,24.45790000000,10
1920,0,560,,4,5118,42.00000000000,4
1935,0,358,,5,5387,0.00000000000,5
1901,0,2819,,6,1183,35.09440000000,5
1926,0,1402,,2,555,31.75960000000,4
1895,0,27298,,1,4077,8.54778000000,2
1869,2849,1263,Upper Methow,0,1869,5.01585000000,10
1925,2850,1370,Upper Methow,0,1925,1.72319000000,10
1884,2797,756,Upper Methow,0,1884,9.97356000000,10
1941,0,372,,1,5286,0.00000000000,6
1837,0,2886,,5,1248,16.12620000000,6
1939,0,645,,2,3755,8.00000000000,2
1942,0,2584,,1,5839,17.40120000000,2
1946,2801,445,Upper Methow,0,1946,25.88340000000,10
1949,0,3715,,1,260,12.67030000000,2
1947,2358,540,Upper Methow,0,1947,7.00000000000,10
1906,0,22192,,6,2086,22.76860000000,5
1944,0,373,,6,211,18.00000000000,5
1951,2383,2640,Upper Methow,0,1951,6.98864000000,10
1912,0,560,,6,6145,37.13230000000,5
1919,2778,2640,Upper Methow,0,1919,33.53000000000,10
1950,0,3225,,1,755,11.40100000000,3
1954,0,1585,,6,4020,15.97980000000,5
1955,2796,1812,Upper Methow,0,1955,18.98190000000,10
1938,2281,796,Upper Methow,0,1938,17.95480000000,10
1956,0,387,,1,1350,23.00000000000,5
1957,2377,1030,Upper Methow,0,1957,16.03110000000,10
1937,0,27761,,1,4108,8.42810000000,2
1943,0,1078,,1,5770,2.00000000000,4
