TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2011-00:00:00,10,01,2011,00,27.575
10.01.2011-03:00:00,10,01,2011,03,27.441
10.01.2011-06:00:00,10,01,2011,06,27.284
10.01.2011-09:00:00,10,01,2011,09,27
10.01.2011-12:00:00,10,01,2011,12,26.71
10.01.2011-15:00:00,10,01,2011,15,26.514
10.01.2011-18:00:00,10,01,2011,18,26.38
10.01.2011-21:00:00,10,01,2011,21,26.248
10.02.2011-00:00:00,10,02,2011,00,26.301
10.02.2011-03:00:00,10,02,2011,03,26.195
10.02.2011-06:00:00,10,02,2011,06,26.121
10.02.2011-09:00:00,10,02,2011,09,25.988
10.02.2011-12:00:00,10,02,2011,12,25.839
10.02.2011-15:00:00,10,02,2011,15,25.752
10.02.2011-18:00:00,10,02,2011,18,25.703
10.02.2011-21:00:00,10,02,2011,21,25.67
10.03.2011-00:00:00,10,03,2011,00,25.863
10.03.2011-03:00:00,10,03,2011,03,25.888
10.03.2011-06:00:00,10,03,2011,06,25.893
10.03.2011-09:00:00,10,03,2011,09,25.823
10.03.2011-12:00:00,10,03,2011,12,25.739
10.03.2011-15:00:00,10,03,2011,15,25.711
10.03.2011-18:00:00,10,03,2011,18,25.724
10.03.2011-21:00:00,10,03,2011,21,25.745
10.04.2011-00:00:00,10,04,2011,00,25.507
10.04.2011-03:00:00,10,04,2011,03,25.428
10.04.2011-06:00:00,10,04,2011,06,25.34
10.04.2011-09:00:00,10,04,2011,09,25.219
10.04.2011-12:00:00,10,04,2011,12,25.092
10.04.2011-15:00:00,10,04,2011,15,24.996
10.04.2011-18:00:00,10,04,2011,18,24.932
10.04.2011-21:00:00,10,04,2011,21,24.87
10.05.2011-00:00:00,10,05,2011,00,25.042
10.05.2011-03:00:00,10,05,2011,03,25.056
10.05.2011-06:00:00,10,05,2011,06,25.054
10.05.2011-09:00:00,10,05,2011,09,25.005
10.05.2011-12:00:00,10,05,2011,12,24.951
10.05.2011-15:00:00,10,05,2011,15,24.936
10.05.2011-18:00:00,10,05,2011,18,24.956
10.05.2011-21:00:00,10,05,2011,21,24.99
10.06.2011-00:00:00,10,06,2011,00,25.552
10.06.2011-03:00:00,10,06,2011,03,25.825
10.06.2011-06:00:00,10,06,2011,06,26.131
10.06.2011-09:00:00,10,06,2011,09,26.497
10.06.2011-12:00:00,10,06,2011,12,26.938
10.06.2011-15:00:00,10,06,2011,15,27.522
10.06.2011-18:00:00,10,06,2011,18,28.366
10.06.2011-21:00:00,10,06,2011,21,29.357
10.07.2011-00:00:00,10,07,2011,00,29.335
10.07.2011-03:00:00,10,07,2011,03,29.994
10.07.2011-06:00:00,10,07,2011,06,30.631
10.07.2011-09:00:00,10,07,2011,09,31.117
10.07.2011-12:00:00,10,07,2011,12,31.343
10.07.2011-15:00:00,10,07,2011,15,31.598
10.07.2011-18:00:00,10,07,2011,18,31.972
10.07.2011-21:00:00,10,07,2011,21,32.355
10.08.2011-00:00:00,10,08,2011,00,32.744
10.08.2011-03:00:00,10,08,2011,03,33.137
10.08.2011-06:00:00,10,08,2011,06,33.521
10.08.2011-09:00:00,10,08,2011,09,33.843
10.08.2011-12:00:00,10,08,2011,12,34.157
10.08.2011-15:00:00,10,08,2011,15,34.52
10.08.2011-18:00:00,10,08,2011,18,34.915
10.08.2011-21:00:00,10,08,2011,21,35.308
10.09.2011-00:00:00,10,09,2011,00,35.697
10.09.2011-03:00:00,10,09,2011,03,36.082
10.09.2011-06:00:00,10,09,2011,06,36.453
10.09.2011-09:00:00,10,09,2011,09,36.715
10.09.2011-12:00:00,10,09,2011,12,36.959
10.09.2011-15:00:00,10,09,2011,15,37.269
10.09.2011-18:00:00,10,09,2011,18,37.612
10.09.2011-21:00:00,10,09,2011,21,37.947
10.10.2011-00:00:00,10,10,2011,00,38.272
10.10.2011-03:00:00,10,10,2011,03,38.588
10.10.2011-06:00:00,10,10,2011,06,38.875
10.10.2011-09:00:00,10,10,2011,09,39.078
10.10.2011-12:00:00,10,10,2011,12,39.265
10.10.2011-15:00:00,10,10,2011,15,39.496
10.10.2011-18:00:00,10,10,2011,18,39.756
10.10.2011-21:00:00,10,10,2011,21,40.008
10.11.2011-00:00:00,10,11,2011,00,41.467
10.11.2011-03:00:00,10,11,2011,03,42.208
10.11.2011-06:00:00,10,11,2011,06,42.903
10.11.2011-09:00:00,10,11,2011,09,43.788
10.11.2011-12:00:00,10,11,2011,12,45.499
10.11.2011-15:00:00,10,11,2011,15,47.906
10.11.2011-18:00:00,10,11,2011,18,50.794
10.11.2011-21:00:00,10,11,2011,21,54.1
10.12.2011-00:00:00,10,12,2011,00,59.604
10.12.2011-03:00:00,10,12,2011,03,65.977
10.12.2011-06:00:00,10,12,2011,06,73.588
10.12.2011-09:00:00,10,12,2011,09,84.732
10.12.2011-12:00:00,10,12,2011,12,122.47
10.12.2011-15:00:00,10,12,2011,15,136.23
10.12.2011-18:00:00,10,12,2011,18,149.85
10.12.2011-21:00:00,10,12,2011,21,164.41
10.13.2011-00:00:00,10,13,2011,00,152.07
10.13.2011-03:00:00,10,13,2011,03,163.64
10.13.2011-06:00:00,10,13,2011,06,174.28
10.13.2011-09:00:00,10,13,2011,09,182.31
10.13.2011-12:00:00,10,13,2011,12,193.55
10.13.2011-15:00:00,10,13,2011,15,207.87
10.13.2011-18:00:00,10,13,2011,18,221.81
10.13.2011-21:00:00,10,13,2011,21,234.7
10.14.2011-00:00:00,10,14,2011,00,247.57
10.14.2011-03:00:00,10,14,2011,03,260.17
10.14.2011-06:00:00,10,14,2011,06,272.46
10.14.2011-09:00:00,10,14,2011,09,282.54
10.14.2011-12:00:00,10,14,2011,12,291.23
10.14.2011-15:00:00,10,14,2011,15,304.26
10.14.2011-18:00:00,10,14,2011,18,315.47
10.14.2011-21:00:00,10,14,2011,21,324.44
10.15.2011-00:00:00,10,15,2011,00,332.64
10.15.2011-03:00:00,10,15,2011,03,340.63
10.15.2011-06:00:00,10,15,2011,06,348.04
10.15.2011-09:00:00,10,15,2011,09,354.44
10.15.2011-12:00:00,10,15,2011,12,360.57
