TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,31.189
10.01.2001-03:00:00,10,01,2001,03,31.724
10.01.2001-06:00:00,10,01,2001,06,26.575
10.01.2001-09:00:00,10,01,2001,09,23.345
10.01.2001-12:00:00,10,01,2001,12,24.608
10.01.2001-15:00:00,10,01,2001,15,25.781
10.01.2001-18:00:00,10,01,2001,18,27.529
10.01.2001-21:00:00,10,01,2001,21,28.901
10.02.2001-00:00:00,10,02,2001,00,29.035
10.02.2001-03:00:00,10,02,2001,03,30.106
10.02.2001-06:00:00,10,02,2001,06,25.521
10.02.2001-09:00:00,10,02,2001,09,22.829
10.02.2001-12:00:00,10,02,2001,12,23.688
10.02.2001-15:00:00,10,02,2001,15,25.298
10.02.2001-18:00:00,10,02,2001,18,26.106
10.02.2001-21:00:00,10,02,2001,21,27.502
10.03.2001-00:00:00,10,03,2001,00,28.529
10.03.2001-03:00:00,10,03,2001,03,28.658
10.03.2001-06:00:00,10,03,2001,06,25.751
10.03.2001-09:00:00,10,03,2001,09,22.811
10.03.2001-12:00:00,10,03,2001,12,24.07
10.03.2001-15:00:00,10,03,2001,15,25.235
10.03.2001-18:00:00,10,03,2001,18,26.359
10.03.2001-21:00:00,10,03,2001,21,28.177
10.04.2001-00:00:00,10,04,2001,00,28.314
10.04.2001-03:00:00,10,04,2001,03,28.974
10.04.2001-06:00:00,10,04,2001,06,26.151
10.04.2001-09:00:00,10,04,2001,09,22.969
10.04.2001-12:00:00,10,04,2001,12,24.041
10.04.2001-15:00:00,10,04,2001,15,25.151
10.04.2001-18:00:00,10,04,2001,18,26.381
10.04.2001-21:00:00,10,04,2001,21,27.9
10.05.2001-00:00:00,10,05,2001,00,28.585
10.05.2001-03:00:00,10,05,2001,03,29.051
10.05.2001-06:00:00,10,05,2001,06,26.883
10.05.2001-09:00:00,10,05,2001,09,23.269
10.05.2001-12:00:00,10,05,2001,12,24.148
10.05.2001-15:00:00,10,05,2001,15,25.153
10.05.2001-18:00:00,10,05,2001,18,27.207
10.05.2001-21:00:00,10,05,2001,21,28.144
10.06.2001-00:00:00,10,06,2001,00,28.849
10.06.2001-03:00:00,10,06,2001,03,29.614
10.06.2001-06:00:00,10,06,2001,06,28.238
10.06.2001-09:00:00,10,06,2001,09,24.514
10.06.2001-12:00:00,10,06,2001,12,24.188
10.06.2001-15:00:00,10,06,2001,15,25.368
10.06.2001-18:00:00,10,06,2001,18,27.293
10.06.2001-21:00:00,10,06,2001,21,28.292
10.07.2001-00:00:00,10,07,2001,00,29.409
10.07.2001-03:00:00,10,07,2001,03,30.891
10.07.2001-06:00:00,10,07,2001,06,28.863
10.07.2001-09:00:00,10,07,2001,09,23.466
10.07.2001-12:00:00,10,07,2001,12,24.137
10.07.2001-15:00:00,10,07,2001,15,25.44
10.07.2001-18:00:00,10,07,2001,18,27.231
10.07.2001-21:00:00,10,07,2001,21,28.457
10.08.2001-00:00:00,10,08,2001,00,30.388
10.08.2001-03:00:00,10,08,2001,03,30.833
10.08.2001-06:00:00,10,08,2001,06,29.846
10.08.2001-09:00:00,10,08,2001,09,24.568
10.08.2001-12:00:00,10,08,2001,12,24.874
10.08.2001-15:00:00,10,08,2001,15,27.04
10.08.2001-18:00:00,10,08,2001,18,29.057
10.08.2001-21:00:00,10,08,2001,21,29.715
10.09.2001-00:00:00,10,09,2001,00,30.571
10.09.2001-03:00:00,10,09,2001,03,30.654
10.09.2001-06:00:00,10,09,2001,06,28.848
10.09.2001-09:00:00,10,09,2001,09,24.409
10.09.2001-12:00:00,10,09,2001,12,24.75
10.09.2001-15:00:00,10,09,2001,15,26.802
10.09.2001-18:00:00,10,09,2001,18,28.887
10.09.2001-21:00:00,10,09,2001,21,29.322
10.10.2001-00:00:00,10,10,2001,00,37.339
10.10.2001-03:00:00,10,10,2001,03,31.311
10.10.2001-06:00:00,10,10,2001,06,31.227
10.10.2001-09:00:00,10,10,2001,09,86.342
10.10.2001-12:00:00,10,10,2001,12,147.98
10.10.2001-15:00:00,10,10,2001,15,169.44
10.10.2001-18:00:00,10,10,2001,18,168.7
10.10.2001-21:00:00,10,10,2001,21,129.55
10.11.2001-00:00:00,10,11,2001,00,43.902
10.11.2001-03:00:00,10,11,2001,03,35.644
10.11.2001-06:00:00,10,11,2001,06,35.472
10.11.2001-09:00:00,10,11,2001,09,35.105
10.11.2001-12:00:00,10,11,2001,12,56.507
10.11.2001-15:00:00,10,11,2001,15,51.41
10.11.2001-18:00:00,10,11,2001,18,38.464
10.11.2001-21:00:00,10,11,2001,21,35.816
10.12.2001-00:00:00,10,12,2001,00,35.445
10.12.2001-03:00:00,10,12,2001,03,35.422
10.12.2001-06:00:00,10,12,2001,06,34.63
10.12.2001-09:00:00,10,12,2001,09,51.681
10.12.2001-12:00:00,10,12,2001,12,96.495
10.12.2001-15:00:00,10,12,2001,15,53.036
10.12.2001-18:00:00,10,12,2001,18,39.079
10.12.2001-21:00:00,10,12,2001,21,35.828
10.13.2001-00:00:00,10,13,2001,00,35.771
10.13.2001-03:00:00,10,13,2001,03,35.781
10.13.2001-06:00:00,10,13,2001,06,32.823
10.13.2001-09:00:00,10,13,2001,09,49.722
10.13.2001-12:00:00,10,13,2001,12,62.667
10.13.2001-15:00:00,10,13,2001,15,40.371
10.13.2001-18:00:00,10,13,2001,18,34.28
10.13.2001-21:00:00,10,13,2001,21,33.074
10.14.2001-00:00:00,10,14,2001,00,34.414
10.14.2001-03:00:00,10,14,2001,03,34.579
10.14.2001-06:00:00,10,14,2001,06,30.515
10.14.2001-09:00:00,10,14,2001,09,33.954
10.14.2001-12:00:00,10,14,2001,12,28.35
10.14.2001-15:00:00,10,14,2001,15,27.724
10.14.2001-18:00:00,10,14,2001,18,29.79
10.14.2001-21:00:00,10,14,2001,21,31.955
10.15.2001-00:00:00,10,15,2001,00,33.184
10.15.2001-03:00:00,10,15,2001,03,34.037
10.15.2001-06:00:00,10,15,2001,06,29.401
10.15.2001-09:00:00,10,15,2001,09,24.096
10.15.2001-12:00:00,10,15,2001,12,25.051
10.15.2001-15:00:00,10,15,2001,15,27.51
10.15.2001-18:00:00,10,15,2001,18,28.607
10.15.2001-21:00:00,10,15,2001,21,29.948
10.16.2001-00:00:00,10,16,2001,00,31.624
10.16.2001-03:00:00,10,16,2001,03,31.856
10.16.2001-06:00:00,10,16,2001,06,33.264
10.16.2001-09:00:00,10,16,2001,09,26.624
10.16.2001-12:00:00,10,16,2001,12,25.934
10.16.2001-15:00:00,10,16,2001,15,27.934
10.16.2001-18:00:00,10,16,2001,18,29.866
10.16.2001-21:00:00,10,16,2001,21,30.572
10.17.2001-00:00:00,10,17,2001,00,32.977
10.17.2001-03:00:00,10,17,2001,03,33.84
10.17.2001-06:00:00,10,17,2001,06,32.602
10.17.2001-09:00:00,10,17,2001,09,24.089
10.17.2001-12:00:00,10,17,2001,12,24.845
10.17.2001-15:00:00,10,17,2001,15,27.495
10.17.2001-18:00:00,10,17,2001,18,28.294
10.17.2001-21:00:00,10,17,2001,21,30.195
10.18.2001-00:00:00,10,18,2001,00,31.423
10.18.2001-03:00:00,10,18,2001,03,31.738
10.18.2001-06:00:00,10,18,2001,06,33.378
10.18.2001-09:00:00,10,18,2001,09,28.078
10.18.2001-12:00:00,10,18,2001,12,26.873
10.18.2001-15:00:00,10,18,2001,15,28.964
10.18.2001-18:00:00,10,18,2001,18,30.202
10.18.2001-21:00:00,10,18,2001,21,33.404
10.19.2001-00:00:00,10,19,2001,00,34.11
10.19.2001-03:00:00,10,19,2001,03,34.155
10.19.2001-06:00:00,10,19,2001,06,33.503
10.19.2001-09:00:00,10,19,2001,09,26.585
10.19.2001-12:00:00,10,19,2001,12,25.702
10.19.2001-15:00:00,10,19,2001,15,27.661
10.19.2001-18:00:00,10,19,2001,18,29.519
10.19.2001-21:00:00,10,19,2001,21,30.374
10.20.2001-00:00:00,10,20,2001,00,32.117
10.20.2001-03:00:00,10,20,2001,03,33.692
10.20.2001-06:00:00,10,20,2001,06,32.245
10.20.2001-09:00:00,10,20,2001,09,24.294
10.20.2001-12:00:00,10,20,2001,12,24.975
10.20.2001-15:00:00,10,20,2001,15,27.217
10.20.2001-18:00:00,10,20,2001,18,28.285
10.20.2001-21:00:00,10,20,2001,21,30.648
10.21.2001-00:00:00,10,21,2001,00,30.929
10.21.2001-03:00:00,10,21,2001,03,31.834
10.21.2001-06:00:00,10,21,2001,06,32.766
10.21.2001-09:00:00,10,21,2001,09,26.455
10.21.2001-12:00:00,10,21,2001,12,25.502
10.21.2001-15:00:00,10,21,2001,15,27.476
10.21.2001-18:00:00,10,21,2001,18,29.206
10.21.2001-21:00:00,10,21,2001,21,29.891
10.22.2001-00:00:00,10,22,2001,00,209.11
10.22.2001-03:00:00,10,22,2001,03,263.38
10.22.2001-06:00:00,10,22,2001,06,309.54
10.22.2001-09:00:00,10,22,2001,09,515.4
10.22.2001-12:00:00,10,22,2001,12,571.52
10.22.2001-15:00:00,10,22,2001,15,619.76
10.22.2001-18:00:00,10,22,2001,18,580.04
10.22.2001-21:00:00,10,22,2001,21,529.67
10.23.2001-00:00:00,10,23,2001,00,392
10.23.2001-03:00:00,10,23,2001,03,340.17
10.23.2001-06:00:00,10,23,2001,06,301.93
10.23.2001-09:00:00,10,23,2001,09,458.46
10.23.2001-12:00:00,10,23,2001,12,581.71
10.23.2001-15:00:00,10,23,2001,15,625.74
10.23.2001-18:00:00,10,23,2001,18,605.75
10.23.2001-21:00:00,10,23,2001,21,542.68
10.24.2001-00:00:00,10,24,2001,00,329.26
10.24.2001-03:00:00,10,24,2001,03,198.42
10.24.2001-06:00:00,10,24,2001,06,138.14
10.24.2001-09:00:00,10,24,2001,09,104.3
10.24.2001-12:00:00,10,24,2001,12,94.227
10.24.2001-15:00:00,10,24,2001,15,92.535
10.24.2001-18:00:00,10,24,2001,18,106.73
10.24.2001-21:00:00,10,24,2001,21,95.828
10.25.2001-00:00:00,10,25,2001,00,95.546
10.25.2001-03:00:00,10,25,2001,03,92.842
10.25.2001-06:00:00,10,25,2001,06,91.422
10.25.2001-09:00:00,10,25,2001,09,125.86
10.25.2001-12:00:00,10,25,2001,12,135.02
10.25.2001-15:00:00,10,25,2001,15,135.76
10.25.2001-18:00:00,10,25,2001,18,106.58
10.25.2001-21:00:00,10,25,2001,21,100.66
10.26.2001-00:00:00,10,26,2001,00,92.311
10.26.2001-03:00:00,10,26,2001,03,90.887
10.26.2001-06:00:00,10,26,2001,06,90.935
10.26.2001-09:00:00,10,26,2001,09,90.338
10.26.2001-12:00:00,10,26,2001,12,92.88
10.26.2001-15:00:00,10,26,2001,15,93.452
10.26.2001-18:00:00,10,26,2001,18,91.068
10.26.2001-21:00:00,10,26,2001,21,89.541
10.27.2001-00:00:00,10,27,2001,00,88.431
10.27.2001-03:00:00,10,27,2001,03,86.785
10.27.2001-06:00:00,10,27,2001,06,88.054
10.27.2001-09:00:00,10,27,2001,09,105.3
10.27.2001-12:00:00,10,27,2001,12,143.34
10.27.2001-15:00:00,10,27,2001,15,114.45
10.27.2001-18:00:00,10,27,2001,18,102.21
10.27.2001-21:00:00,10,27,2001,21,101.48
10.28.2001-00:00:00,10,28,2001,00,93.347
10.28.2001-03:00:00,10,28,2001,03,87.264
10.28.2001-06:00:00,10,28,2001,06,89.552
10.28.2001-09:00:00,10,28,2001,09,90.947
10.28.2001-12:00:00,10,28,2001,12,86.979
10.28.2001-15:00:00,10,28,2001,15,88.801
10.28.2001-18:00:00,10,28,2001,18,117.47
10.28.2001-21:00:00,10,28,2001,21,137.38
10.29.2001-00:00:00,10,29,2001,00,112.82
10.29.2001-03:00:00,10,29,2001,03,88.603
10.29.2001-06:00:00,10,29,2001,06,84.807
10.29.2001-09:00:00,10,29,2001,09,77.365
10.29.2001-12:00:00,10,29,2001,12,76.37
10.29.2001-15:00:00,10,29,2001,15,78.913
10.29.2001-18:00:00,10,29,2001,18,82.56
10.29.2001-21:00:00,10,29,2001,21,83.267
10.30.2001-00:00:00,10,30,2001,00,83.401
10.30.2001-03:00:00,10,30,2001,03,82.733
10.30.2001-06:00:00,10,30,2001,06,82.037
10.30.2001-09:00:00,10,30,2001,09,116.06
10.30.2001-12:00:00,10,30,2001,12,204.64
10.30.2001-15:00:00,10,30,2001,15,188.67
10.30.2001-18:00:00,10,30,2001,18,144.19
10.30.2001-21:00:00,10,30,2001,21,118.78
10.31.2001-00:00:00,10,31,2001,00,95.9
10.31.2001-03:00:00,10,31,2001,03,90.111
10.31.2001-06:00:00,10,31,2001,06,91.106
10.31.2001-09:00:00,10,31,2001,09,97.055
10.31.2001-12:00:00,10,31,2001,12,115.71
10.31.2001-15:00:00,10,31,2001,15,118.15
10.31.2001-18:00:00,10,31,2001,18,106.29
10.31.2001-21:00:00,10,31,2001,21,97.372
11.01.2001-00:00:00,11,01,2001,00,84.9
11.01.2001-03:00:00,11,01,2001,03,83.422
11.01.2001-06:00:00,11,01,2001,06,84.645
11.01.2001-09:00:00,11,01,2001,09,82.116
11.01.2001-12:00:00,11,01,2001,12,82.053
11.01.2001-15:00:00,11,01,2001,15,82.83
11.01.2001-18:00:00,11,01,2001,18,84.202
11.01.2001-21:00:00,11,01,2001,21,82.508
11.02.2001-00:00:00,11,02,2001,00,83.788
11.02.2001-03:00:00,11,02,2001,03,82.353
11.02.2001-06:00:00,11,02,2001,06,82.973
11.02.2001-09:00:00,11,02,2001,09,76.901
11.02.2001-12:00:00,11,02,2001,12,103.39
11.02.2001-15:00:00,11,02,2001,15,88.674
11.02.2001-18:00:00,11,02,2001,18,84.748
11.02.2001-21:00:00,11,02,2001,21,84.197
11.03.2001-00:00:00,11,03,2001,00,84.413
11.03.2001-03:00:00,11,03,2001,03,82.725
11.03.2001-06:00:00,11,03,2001,06,83.048
11.03.2001-09:00:00,11,03,2001,09,92.63
11.03.2001-12:00:00,11,03,2001,12,127.76
11.03.2001-15:00:00,11,03,2001,15,124.07
11.03.2001-18:00:00,11,03,2001,18,187.93
11.03.2001-21:00:00,11,03,2001,21,176.67
11.04.2001-00:00:00,11,04,2001,00,125.75
11.04.2001-03:00:00,11,04,2001,03,91.225
11.04.2001-06:00:00,11,04,2001,06,86.19
11.04.2001-09:00:00,11,04,2001,09,102.67
11.04.2001-12:00:00,11,04,2001,12,90.191
11.04.2001-15:00:00,11,04,2001,15,161.18
11.04.2001-18:00:00,11,04,2001,18,260.24
11.04.2001-21:00:00,11,04,2001,21,225.35
11.05.2001-00:00:00,11,05,2001,00,153.79
11.05.2001-03:00:00,11,05,2001,03,105.85
11.05.2001-06:00:00,11,05,2001,06,88.854
11.05.2001-09:00:00,11,05,2001,09,82.357
11.05.2001-12:00:00,11,05,2001,12,105.82
11.05.2001-15:00:00,11,05,2001,15,216.81
11.05.2001-18:00:00,11,05,2001,18,277.16
11.05.2001-21:00:00,11,05,2001,21,230.86
11.06.2001-00:00:00,11,06,2001,00,159.02
11.06.2001-03:00:00,11,06,2001,03,110.78
11.06.2001-06:00:00,11,06,2001,06,92.112
11.06.2001-09:00:00,11,06,2001,09,82.972
11.06.2001-12:00:00,11,06,2001,12,83.827
11.06.2001-15:00:00,11,06,2001,15,90.372
11.06.2001-18:00:00,11,06,2001,18,110.42
11.06.2001-21:00:00,11,06,2001,21,110.23
11.07.2001-00:00:00,11,07,2001,00,108.65
11.07.2001-03:00:00,11,07,2001,03,98.806
11.07.2001-06:00:00,11,07,2001,06,89.874
11.07.2001-09:00:00,11,07,2001,09,83.694
11.07.2001-12:00:00,11,07,2001,12,82.841
11.07.2001-15:00:00,11,07,2001,15,83.309
11.07.2001-18:00:00,11,07,2001,18,84.412
11.07.2001-21:00:00,11,07,2001,21,83.601
11.08.2001-00:00:00,11,08,2001,00,90.191
11.08.2001-03:00:00,11,08,2001,03,85.613
11.08.2001-06:00:00,11,08,2001,06,86.142
11.08.2001-09:00:00,11,08,2001,09,82.824
11.08.2001-12:00:00,11,08,2001,12,82.017
11.08.2001-15:00:00,11,08,2001,15,83.265
11.08.2001-18:00:00,11,08,2001,18,83.677
11.08.2001-21:00:00,11,08,2001,21,82.517
11.09.2001-00:00:00,11,09,2001,00,83.758
11.09.2001-03:00:00,11,09,2001,03,82.957
11.09.2001-06:00:00,11,09,2001,06,83.483
11.09.2001-09:00:00,11,09,2001,09,78.929
11.09.2001-12:00:00,11,09,2001,12,79.476
11.09.2001-15:00:00,11,09,2001,15,79.239
11.09.2001-18:00:00,11,09,2001,18,81.517
11.09.2001-21:00:00,11,09,2001,21,80.287
11.10.2001-00:00:00,11,10,2001,00,81.479
11.10.2001-03:00:00,11,10,2001,03,80.451
11.10.2001-06:00:00,11,10,2001,06,81.616
11.10.2001-09:00:00,11,10,2001,09,77.304
11.10.2001-12:00:00,11,10,2001,12,76.706
11.10.2001-15:00:00,11,10,2001,15,77.877
11.10.2001-18:00:00,11,10,2001,18,80.047
11.10.2001-21:00:00,11,10,2001,21,78.787
11.11.2001-00:00:00,11,11,2001,00,80.246
11.11.2001-03:00:00,11,11,2001,03,79.005
11.11.2001-06:00:00,11,11,2001,06,79.867
11.11.2001-09:00:00,11,11,2001,09,73.579
11.11.2001-12:00:00,11,11,2001,12,74.395
11.11.2001-15:00:00,11,11,2001,15,75.621
11.11.2001-18:00:00,11,11,2001,18,78.426
11.11.2001-21:00:00,11,11,2001,21,77.317
11.12.2001-00:00:00,11,12,2001,00,78.416
11.12.2001-03:00:00,11,12,2001,03,77.117
11.12.2001-06:00:00,11,12,2001,06,77.931
11.12.2001-09:00:00,11,12,2001,09,69.786
11.12.2001-12:00:00,11,12,2001,12,72.258
11.12.2001-15:00:00,11,12,2001,15,73.726
11.12.2001-18:00:00,11,12,2001,18,76.55
11.12.2001-21:00:00,11,12,2001,21,75.899
11.13.2001-00:00:00,11,13,2001,00,275.44
11.13.2001-03:00:00,11,13,2001,03,397.25
11.13.2001-06:00:00,11,13,2001,06,464.53
11.13.2001-09:00:00,11,13,2001,09,660.94
11.13.2001-12:00:00,11,13,2001,12,827.66
11.13.2001-15:00:00,11,13,2001,15,896.16
11.13.2001-18:00:00,11,13,2001,18,907.82
11.13.2001-21:00:00,11,13,2001,21,870.74
11.14.2001-00:00:00,11,14,2001,00,882.75
11.14.2001-03:00:00,11,14,2001,03,792.63
11.14.2001-06:00:00,11,14,2001,06,697.92
11.14.2001-09:00:00,11,14,2001,09,982.06
11.14.2001-12:00:00,11,14,2001,12,1134.2
11.14.2001-15:00:00,11,14,2001,15,1253.4
11.14.2001-18:00:00,11,14,2001,18,1336.7
11.14.2001-21:00:00,11,14,2001,21,1438.8
11.15.2001-00:00:00,11,15,2001,00,830.46
11.15.2001-03:00:00,11,15,2001,03,654.72
11.15.2001-06:00:00,11,15,2001,06,449.5
11.15.2001-09:00:00,11,15,2001,09,420.11
11.15.2001-12:00:00,11,15,2001,12,324.81
11.15.2001-15:00:00,11,15,2001,15,315.23
11.15.2001-18:00:00,11,15,2001,18,277.63
11.15.2001-21:00:00,11,15,2001,21,274.1
11.16.2001-00:00:00,11,16,2001,00,245.72
11.16.2001-03:00:00,11,16,2001,03,237.94
