TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,133.82
10.01.2001-03:00:00,10,01,2001,03,130.87
10.01.2001-06:00:00,10,01,2001,06,135.15
10.01.2001-09:00:00,10,01,2001,09,126.8
10.01.2001-12:00:00,10,01,2001,12,125.09
10.01.2001-15:00:00,10,01,2001,15,125.74
10.01.2001-18:00:00,10,01,2001,18,127.36
10.01.2001-21:00:00,10,01,2001,21,127.62
10.02.2001-00:00:00,10,02,2001,00,127.74
10.02.2001-03:00:00,10,02,2001,03,128.6
10.02.2001-06:00:00,10,02,2001,06,130.09
10.02.2001-09:00:00,10,02,2001,09,125.23
10.02.2001-12:00:00,10,02,2001,12,124.01
10.02.2001-15:00:00,10,02,2001,15,123.86
10.02.2001-18:00:00,10,02,2001,18,125.87
10.02.2001-21:00:00,10,02,2001,21,126.08
10.03.2001-00:00:00,10,03,2001,00,126.16
10.03.2001-03:00:00,10,03,2001,03,126.23
10.03.2001-06:00:00,10,03,2001,06,125.89
10.03.2001-09:00:00,10,03,2001,09,123.61
10.03.2001-12:00:00,10,03,2001,12,122.65
10.03.2001-15:00:00,10,03,2001,15,122.65
10.03.2001-18:00:00,10,03,2001,18,124.32
10.03.2001-21:00:00,10,03,2001,21,124.47
10.04.2001-00:00:00,10,04,2001,00,124.46
10.04.2001-03:00:00,10,04,2001,03,125.32
10.04.2001-06:00:00,10,04,2001,06,126.56
10.04.2001-09:00:00,10,04,2001,09,122.15
10.04.2001-12:00:00,10,04,2001,12,119.72
10.04.2001-15:00:00,10,04,2001,15,120.79
10.04.2001-18:00:00,10,04,2001,18,121.36
10.04.2001-21:00:00,10,04,2001,21,122.48
10.05.2001-00:00:00,10,05,2001,00,121.6
10.05.2001-03:00:00,10,05,2001,03,123.86
10.05.2001-06:00:00,10,05,2001,06,126.16
10.05.2001-09:00:00,10,05,2001,09,121.95
10.05.2001-12:00:00,10,05,2001,12,118.5
10.05.2001-15:00:00,10,05,2001,15,118.36
10.05.2001-18:00:00,10,05,2001,18,121.14
10.05.2001-21:00:00,10,05,2001,21,121.41
10.06.2001-00:00:00,10,06,2001,00,121.63
10.06.2001-03:00:00,10,06,2001,03,127
10.06.2001-06:00:00,10,06,2001,06,123.59
10.06.2001-09:00:00,10,06,2001,09,125.35
10.06.2001-12:00:00,10,06,2001,12,117.11
10.06.2001-15:00:00,10,06,2001,15,117.33
10.06.2001-18:00:00,10,06,2001,18,119.58
10.06.2001-21:00:00,10,06,2001,21,119.75
10.07.2001-00:00:00,10,07,2001,00,119.76
10.07.2001-03:00:00,10,07,2001,03,123.31
10.07.2001-06:00:00,10,07,2001,06,124.29
10.07.2001-09:00:00,10,07,2001,09,120.35
10.07.2001-12:00:00,10,07,2001,12,114.83
10.07.2001-15:00:00,10,07,2001,15,115.91
10.07.2001-18:00:00,10,07,2001,18,117.79
10.07.2001-21:00:00,10,07,2001,21,117.9
10.08.2001-00:00:00,10,08,2001,00,119.97
10.08.2001-03:00:00,10,08,2001,03,123.47
10.08.2001-06:00:00,10,08,2001,06,119.96
10.08.2001-09:00:00,10,08,2001,09,122.28
10.08.2001-12:00:00,10,08,2001,12,114.17
10.08.2001-15:00:00,10,08,2001,15,115.01
10.08.2001-18:00:00,10,08,2001,18,116.22
10.08.2001-21:00:00,10,08,2001,21,120.13
10.09.2001-00:00:00,10,09,2001,00,120.04
10.09.2001-03:00:00,10,09,2001,03,119.64
10.09.2001-06:00:00,10,09,2001,06,121.33
10.09.2001-09:00:00,10,09,2001,09,114.17
10.09.2001-12:00:00,10,09,2001,12,114.84
10.09.2001-15:00:00,10,09,2001,15,113.31
10.09.2001-18:00:00,10,09,2001,18,116.94
10.09.2001-21:00:00,10,09,2001,21,118.09
10.10.2001-00:00:00,10,10,2001,00,117.61
10.10.2001-03:00:00,10,10,2001,03,119.99
10.10.2001-06:00:00,10,10,2001,06,116.88
10.10.2001-09:00:00,10,10,2001,09,143.19
10.10.2001-12:00:00,10,10,2001,12,165.77
10.10.2001-15:00:00,10,10,2001,15,150.15
10.10.2001-18:00:00,10,10,2001,18,130.27
10.10.2001-21:00:00,10,10,2001,21,132.11
10.11.2001-00:00:00,10,11,2001,00,124.76
10.11.2001-03:00:00,10,11,2001,03,128.98
10.11.2001-06:00:00,10,11,2001,06,122.2
10.11.2001-09:00:00,10,11,2001,09,126.2
10.11.2001-12:00:00,10,11,2001,12,120.86
