TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,1327.2
10.01.2001-03:00:00,10,01,2001,03,1334.6
10.01.2001-06:00:00,10,01,2001,06,1300.8
10.01.2001-09:00:00,10,01,2001,09,1195.2
10.01.2001-12:00:00,10,01,2001,12,1164.9
10.01.2001-15:00:00,10,01,2001,15,1206.5
10.01.2001-18:00:00,10,01,2001,18,1264.3
10.01.2001-21:00:00,10,01,2001,21,1285
10.02.2001-00:00:00,10,02,2001,00,1301
10.02.2001-03:00:00,10,02,2001,03,1309
10.02.2001-06:00:00,10,02,2001,06,1271.8
10.02.2001-09:00:00,10,02,2001,09,1166.9
10.02.2001-12:00:00,10,02,2001,12,1138
10.02.2001-15:00:00,10,02,2001,15,1182.2
10.02.2001-18:00:00,10,02,2001,18,1230.6
10.02.2001-21:00:00,10,02,2001,21,1256.6
10.03.2001-00:00:00,10,03,2001,00,1273
10.03.2001-03:00:00,10,03,2001,03,1286.8
10.03.2001-06:00:00,10,03,2001,06,1259.5
10.03.2001-09:00:00,10,03,2001,09,1164.8
10.03.2001-12:00:00,10,03,2001,12,1137.3
10.03.2001-15:00:00,10,03,2001,15,1178.3
10.03.2001-18:00:00,10,03,2001,18,1232.2
10.03.2001-21:00:00,10,03,2001,21,1252.6
10.04.2001-00:00:00,10,04,2001,00,1269.3
10.04.2001-03:00:00,10,04,2001,03,1276.7
10.04.2001-06:00:00,10,04,2001,06,1254.2
10.04.2001-09:00:00,10,04,2001,09,1161.2
10.04.2001-12:00:00,10,04,2001,12,1132.3
10.04.2001-15:00:00,10,04,2001,15,1172.8
10.04.2001-18:00:00,10,04,2001,18,1226.1
10.04.2001-21:00:00,10,04,2001,21,1246.7
10.05.2001-00:00:00,10,05,2001,00,1260.8
10.05.2001-03:00:00,10,05,2001,03,1267.4
10.05.2001-06:00:00,10,05,2001,06,1254.7
10.05.2001-09:00:00,10,05,2001,09,1162.1
10.05.2001-12:00:00,10,05,2001,12,1131.4
10.05.2001-15:00:00,10,05,2001,15,1175
10.05.2001-18:00:00,10,05,2001,18,1222.1
10.05.2001-21:00:00,10,05,2001,21,1244.8
10.06.2001-00:00:00,10,06,2001,00,1254.8
10.06.2001-03:00:00,10,06,2001,03,1260.3
10.06.2001-06:00:00,10,06,2001,06,1258.2
10.06.2001-09:00:00,10,06,2001,09,1159.2
10.06.2001-12:00:00,10,06,2001,12,1126.8
10.06.2001-15:00:00,10,06,2001,15,1171.7
10.06.2001-18:00:00,10,06,2001,18,1216.2
10.06.2001-21:00:00,10,06,2001,21,1237.4
10.07.2001-00:00:00,10,07,2001,00,1246
10.07.2001-03:00:00,10,07,2001,03,1250.7
10.07.2001-06:00:00,10,07,2001,06,1246.1
10.07.2001-09:00:00,10,07,2001,09,1153.7
10.07.2001-12:00:00,10,07,2001,12,1123.1
10.07.2001-15:00:00,10,07,2001,15,1165.9
10.07.2001-18:00:00,10,07,2001,18,1209
10.07.2001-21:00:00,10,07,2001,21,1229.3
10.08.2001-00:00:00,10,08,2001,00,1237.3
10.08.2001-03:00:00,10,08,2001,03,1241.3
10.08.2001-06:00:00,10,08,2001,06,1241.7
10.08.2001-09:00:00,10,08,2001,09,1172
10.08.2001-12:00:00,10,08,2001,12,1148.7
10.08.2001-15:00:00,10,08,2001,15,1181.5
10.08.2001-18:00:00,10,08,2001,18,1220.4
10.08.2001-21:00:00,10,08,2001,21,1230.5
10.09.2001-00:00:00,10,09,2001,00,1234.1
10.09.2001-03:00:00,10,09,2001,03,1235.6
10.09.2001-06:00:00,10,09,2001,06,1226.7
10.09.2001-09:00:00,10,09,2001,09,1163.7
10.09.2001-12:00:00,10,09,2001,12,1142.4
10.09.2001-15:00:00,10,09,2001,15,1171.5
10.09.2001-18:00:00,10,09,2001,18,1212.4
10.09.2001-21:00:00,10,09,2001,21,1223
10.10.2001-00:00:00,10,10,2001,00,1230
10.10.2001-03:00:00,10,10,2001,03,1232.5
10.10.2001-06:00:00,10,10,2001,06,1233
10.10.2001-09:00:00,10,10,2001,09,1478.2
10.10.2001-12:00:00,10,10,2001,12,1770.1
10.10.2001-15:00:00,10,10,2001,15,1691.4
10.10.2001-18:00:00,10,10,2001,18,1475.3
10.10.2001-21:00:00,10,10,2001,21,1321.4
10.11.2001-00:00:00,10,11,2001,00,1265.3
10.11.2001-03:00:00,10,11,2001,03,1262.2
10.11.2001-06:00:00,10,11,2001,06,1257.6
10.11.2001-09:00:00,10,11,2001,09,1252.9
10.11.2001-12:00:00,10,11,2001,12,1257.9
10.11.2001-15:00:00,10,11,2001,15,1270.8
10.11.2001-18:00:00,10,11,2001,18,1255.9
10.11.2001-21:00:00,10,11,2001,21,1255.8
10.12.2001-00:00:00,10,12,2001,00,1253.4
10.12.2001-03:00:00,10,12,2001,03,1254.8
10.12.2001-06:00:00,10,12,2001,06,1252.4
10.12.2001-09:00:00,10,12,2001,09,1249.5
10.12.2001-12:00:00,10,12,2001,12,1400
10.12.2001-15:00:00,10,12,2001,15,1320.1
10.12.2001-18:00:00,10,12,2001,18,1275.4
10.12.2001-21:00:00,10,12,2001,21,1256.9
10.13.2001-00:00:00,10,13,2001,00,1251.5
10.13.2001-03:00:00,10,13,2001,03,1252.6
10.13.2001-06:00:00,10,13,2001,06,1247.3
10.13.2001-09:00:00,10,13,2001,09,1244.5
10.13.2001-12:00:00,10,13,2001,12,1381.4
10.13.2001-15:00:00,10,13,2001,15,1314
10.13.2001-18:00:00,10,13,2001,18,1270.6
10.13.2001-21:00:00,10,13,2001,21,1247.4
10.14.2001-00:00:00,10,14,2001,00,1244.1
10.14.2001-03:00:00,10,14,2001,03,1246.1
10.14.2001-06:00:00,10,14,2001,06,1234.5
10.14.2001-09:00:00,10,14,2001,09,1225.1
10.14.2001-12:00:00,10,14,2001,12,1346.8
10.14.2001-15:00:00,10,14,2001,15,1255.3
10.14.2001-18:00:00,10,14,2001,18,1230
10.14.2001-21:00:00,10,14,2001,21,1227.3
10.15.2001-00:00:00,10,15,2001,00,1227.6
10.15.2001-03:00:00,10,15,2001,03,1231.8
10.15.2001-06:00:00,10,15,2001,06,1220.6
10.15.2001-09:00:00,10,15,2001,09,1181.5
10.15.2001-12:00:00,10,15,2001,12,1191.3
10.15.2001-15:00:00,10,15,2001,15,1171.2
10.15.2001-18:00:00,10,15,2001,18,1193.4
10.15.2001-21:00:00,10,15,2001,21,1205.3
10.16.2001-00:00:00,10,16,2001,00,1212.1
10.16.2001-03:00:00,10,16,2001,03,1216.9
10.16.2001-06:00:00,10,16,2001,06,1220
10.16.2001-09:00:00,10,16,2001,09,1150.4
10.16.2001-12:00:00,10,16,2001,12,1129.7
10.16.2001-15:00:00,10,16,2001,15,1155.6
10.16.2001-18:00:00,10,16,2001,18,1188
10.16.2001-21:00:00,10,16,2001,21,1197.8
10.17.2001-00:00:00,10,17,2001,00,1203.8
10.17.2001-03:00:00,10,17,2001,03,1206.9
10.17.2001-06:00:00,10,17,2001,06,1207.1
10.17.2001-09:00:00,10,17,2001,09,1123.3
10.17.2001-12:00:00,10,17,2001,12,1104.1
10.17.2001-15:00:00,10,17,2001,15,1132
10.17.2001-18:00:00,10,17,2001,18,1163.6
10.17.2001-21:00:00,10,17,2001,21,1178.6
10.18.2001-00:00:00,10,18,2001,00,1184.8
10.18.2001-03:00:00,10,18,2001,03,1188.1
10.18.2001-06:00:00,10,18,2001,06,1191.3
10.18.2001-09:00:00,10,18,2001,09,1144
10.18.2001-12:00:00,10,18,2001,12,1124.7
10.18.2001-15:00:00,10,18,2001,15,1151.9
10.18.2001-18:00:00,10,18,2001,18,1175.9
10.18.2001-21:00:00,10,18,2001,21,1183
10.19.2001-00:00:00,10,19,2001,00,1184.1
10.19.2001-03:00:00,10,19,2001,03,1184.1
10.19.2001-06:00:00,10,19,2001,06,1186.7
10.19.2001-09:00:00,10,19,2001,09,1122.4
10.19.2001-12:00:00,10,19,2001,12,1099
10.19.2001-15:00:00,10,19,2001,15,1126.7
10.19.2001-18:00:00,10,19,2001,18,1155
10.19.2001-21:00:00,10,19,2001,21,1164.1
10.20.2001-00:00:00,10,20,2001,00,1169
10.20.2001-03:00:00,10,20,2001,03,1172
10.20.2001-06:00:00,10,20,2001,06,1171.9
10.20.2001-09:00:00,10,20,2001,09,1100
10.20.2001-12:00:00,10,20,2001,12,1080.1
