TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2011-00:00:00,10,01,2011,00,6712.8
10.01.2011-03:00:00,10,01,2011,03,6895.6
10.01.2011-06:00:00,10,01,2011,06,7084.1
10.01.2011-09:00:00,10,01,2011,09,7055.3
10.01.2011-12:00:00,10,01,2011,12,7158
10.01.2011-15:00:00,10,01,2011,15,7275
10.01.2011-18:00:00,10,01,2011,18,7410.8
10.01.2011-21:00:00,10,01,2011,21,7545
10.02.2011-00:00:00,10,02,2011,00,7759.2
10.02.2011-03:00:00,10,02,2011,03,7914.1
10.02.2011-06:00:00,10,02,2011,06,8118.2
10.02.2011-09:00:00,10,02,2011,09,8141.1
10.02.2011-12:00:00,10,02,2011,12,8098.5
10.02.2011-15:00:00,10,02,2011,15,8243.5
10.02.2011-18:00:00,10,02,2011,18,8326.2
10.02.2011-21:00:00,10,02,2011,21,8498.3
10.03.2011-00:00:00,10,03,2011,00,8756
10.03.2011-03:00:00,10,03,2011,03,8720.6
10.03.2011-06:00:00,10,03,2011,06,8911.5
10.03.2011-09:00:00,10,03,2011,09,9091.7
10.03.2011-12:00:00,10,03,2011,12,9135.3
10.03.2011-15:00:00,10,03,2011,15,9207
10.03.2011-18:00:00,10,03,2011,18,9401.2
10.03.2011-21:00:00,10,03,2011,21,9548.1
10.04.2011-00:00:00,10,04,2011,00,9633.8
10.04.2011-03:00:00,10,04,2011,03,9704.8
10.04.2011-06:00:00,10,04,2011,06,9795.5
10.04.2011-09:00:00,10,04,2011,09,9804.6
10.04.2011-12:00:00,10,04,2011,12,9878.4
10.04.2011-15:00:00,10,04,2011,15,9996.4
10.04.2011-18:00:00,10,04,2011,18,10172
10.04.2011-21:00:00,10,04,2011,21,10286
10.05.2011-00:00:00,10,05,2011,00,10636
10.05.2011-03:00:00,10,05,2011,03,10791
10.05.2011-06:00:00,10,05,2011,06,11049
10.05.2011-09:00:00,10,05,2011,09,11136
10.05.2011-12:00:00,10,05,2011,12,11322
10.05.2011-15:00:00,10,05,2011,15,11459
10.05.2011-18:00:00,10,05,2011,18,11826
10.05.2011-21:00:00,10,05,2011,21,11991
10.06.2011-00:00:00,10,06,2011,00,12712
10.06.2011-03:00:00,10,06,2011,03,12995
10.06.2011-06:00:00,10,06,2011,06,13455
10.06.2011-09:00:00,10,06,2011,09,13663
10.06.2011-12:00:00,10,06,2011,12,14158
10.06.2011-15:00:00,10,06,2011,15,14360
10.06.2011-18:00:00,10,06,2011,18,14853
10.06.2011-21:00:00,10,06,2011,21,15096
10.07.2011-00:00:00,10,07,2011,00,14824
10.07.2011-03:00:00,10,07,2011,03,14572
10.07.2011-06:00:00,10,07,2011,06,14788
10.07.2011-09:00:00,10,07,2011,09,14435
10.07.2011-12:00:00,10,07,2011,12,14486
10.07.2011-15:00:00,10,07,2011,15,14340
10.07.2011-18:00:00,10,07,2011,18,14359
10.07.2011-21:00:00,10,07,2011,21,14486
10.08.2011-00:00:00,10,08,2011,00,14451
10.08.2011-03:00:00,10,08,2011,03,14311
10.08.2011-06:00:00,10,08,2011,06,14318
10.08.2011-09:00:00,10,08,2011,09,13965
10.08.2011-12:00:00,10,08,2011,12,13677
10.08.2011-15:00:00,10,08,2011,15,13699
