TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2011-00:00:00,10,01,2011,00,492.67
10.01.2011-03:00:00,10,01,2011,03,508.54
10.01.2011-06:00:00,10,01,2011,06,527.28
10.01.2011-09:00:00,10,01,2011,09,542.49
10.01.2011-12:00:00,10,01,2011,12,560.75
10.01.2011-15:00:00,10,01,2011,15,582.82
10.01.2011-18:00:00,10,01,2011,18,598.69
10.01.2011-21:00:00,10,01,2011,21,607.91
10.02.2011-00:00:00,10,02,2011,00,627.31
10.02.2011-03:00:00,10,02,2011,03,642.98
10.02.2011-06:00:00,10,02,2011,06,649
10.02.2011-09:00:00,10,02,2011,09,651.7
10.02.2011-12:00:00,10,02,2011,12,673.73
10.02.2011-15:00:00,10,02,2011,15,683.79
10.02.2011-18:00:00,10,02,2011,18,713.84
10.02.2011-21:00:00,10,02,2011,21,721.65
10.03.2011-00:00:00,10,03,2011,00,762.26
10.03.2011-03:00:00,10,03,2011,03,775.36
10.03.2011-06:00:00,10,03,2011,06,778.83
10.03.2011-09:00:00,10,03,2011,09,778.37
10.03.2011-12:00:00,10,03,2011,12,777.78
10.03.2011-15:00:00,10,03,2011,15,784.97
10.03.2011-18:00:00,10,03,2011,18,803.07
10.03.2011-21:00:00,10,03,2011,21,812.56
10.04.2011-00:00:00,10,04,2011,00,806.11
10.04.2011-03:00:00,10,04,2011,03,807.45
10.04.2011-06:00:00,10,04,2011,06,811.86
10.04.2011-09:00:00,10,04,2011,09,813.84
10.04.2011-12:00:00,10,04,2011,12,815.08
10.04.2011-15:00:00,10,04,2011,15,821.79
10.04.2011-18:00:00,10,04,2011,18,831.47
10.04.2011-21:00:00,10,04,2011,21,838.27
10.05.2011-00:00:00,10,05,2011,00,863.02
10.05.2011-03:00:00,10,05,2011,03,875.33
10.05.2011-06:00:00,10,05,2011,06,881.22
10.05.2011-09:00:00,10,05,2011,09,884.45
10.05.2011-12:00:00,10,05,2011,12,887.37
10.05.2011-15:00:00,10,05,2011,15,896.44
10.05.2011-18:00:00,10,05,2011,18,914.74
10.05.2011-21:00:00,10,05,2011,21,930.77
10.06.2011-00:00:00,10,06,2011,00,984.59
10.06.2011-03:00:00,10,06,2011,03,1010.1
10.06.2011-06:00:00,10,06,2011,06,1034.4
10.06.2011-09:00:00,10,06,2011,09,1060.6
10.06.2011-12:00:00,10,06,2011,12,1088.3
10.06.2011-15:00:00,10,06,2011,15,1125.4
10.06.2011-18:00:00,10,06,2011,18,1169.9
10.06.2011-21:00:00,10,06,2011,21,1216.5
10.07.2011-00:00:00,10,07,2011,00,1183.1
10.07.2011-03:00:00,10,07,2011,03,1209.2
10.07.2011-06:00:00,10,07,2011,06,1248.1
10.07.2011-09:00:00,10,07,2011,09,1280.7
10.07.2011-12:00:00,10,07,2011,12,1317.3
10.07.2011-15:00:00,10,07,2011,15,1369.3
10.07.2011-18:00:00,10,07,2011,18,1417
10.07.2011-21:00:00,10,07,2011,21,1462.2
10.08.2011-00:00:00,10,08,2011,00,1498.7
10.08.2011-03:00:00,10,08,2011,03,1532
10.08.2011-06:00:00,10,08,2011,06,1559.8
10.08.2011-09:00:00,10,08,2011,09,1580.4
10.08.2011-12:00:00,10,08,2011,12,1602.8
10.08.2011-15:00:00,10,08,2011,15,1638.1
10.08.2011-18:00:00,10,08,2011,18,1659.1
10.08.2011-21:00:00,10,08,2011,21,1676.4
10.09.2011-00:00:00,10,09,2011,00,1688.4
10.09.2011-03:00:00,10,09,2011,03,1686.7
10.09.2011-06:00:00,10,09,2011,06,1682.1
10.09.2011-09:00:00,10,09,2011,09,1645
10.09.2011-12:00:00,10,09,2011,12,1641.9
10.09.2011-15:00:00,10,09,2011,15,1653.8
10.09.2011-18:00:00,10,09,2011,18,1656.4
10.09.2011-21:00:00,10,09,2011,21,1657.8
10.10.2011-00:00:00,10,10,2011,00,1614.3
10.10.2011-03:00:00,10,10,2011,03,1597
10.10.2011-06:00:00,10,10,2011,06,1546.9
10.10.2011-09:00:00,10,10,2011,09,1520.6
10.10.2011-12:00:00,10,10,2011,12,1456.1
10.10.2011-15:00:00,10,10,2011,15,1438.2
10.10.2011-18:00:00,10,10,2011,18,1415.9
10.10.2011-21:00:00,10,10,2011,21,1381.7
10.11.2011-00:00:00,10,11,2011,00,1514.6
10.11.2011-03:00:00,10,11,2011,03,1519.3
10.11.2011-06:00:00,10,11,2011,06,1443.8
10.11.2011-09:00:00,10,11,2011,09,1517.5
10.11.2011-12:00:00,10,11,2011,12,1502.4
10.11.2011-15:00:00,10,11,2011,15,1429
10.11.2011-18:00:00,10,11,2011,18,1478.3
10.11.2011-21:00:00,10,11,2011,21,1557.3
10.12.2011-00:00:00,10,12,2011,00,1615.2
10.12.2011-03:00:00,10,12,2011,03,1629.2
10.12.2011-06:00:00,10,12,2011,06,1811.8
10.12.2011-09:00:00,10,12,2011,09,1858
10.12.2011-12:00:00,10,12,2011,12,2022.9
10.12.2011-15:00:00,10,12,2011,15,2331.3
10.12.2011-18:00:00,10,12,2011,18,2376.8
10.12.2011-21:00:00,10,12,2011,21,2558.3
10.13.2011-00:00:00,10,13,2011,00,2319.6
10.13.2011-03:00:00,10,13,2011,03,2567
10.13.2011-06:00:00,10,13,2011,06,2666.9
10.13.2011-09:00:00,10,13,2011,09,2708.4
10.13.2011-12:00:00,10,13,2011,12,2819.9
