TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2011-00:00:00,10,01,2011,00,147.58
10.01.2011-03:00:00,10,01,2011,03,153.17
10.01.2011-06:00:00,10,01,2011,06,158.38
10.01.2011-09:00:00,10,01,2011,09,163.17
10.01.2011-12:00:00,10,01,2011,12,167.74
10.01.2011-15:00:00,10,01,2011,15,172.26
10.01.2011-18:00:00,10,01,2011,18,176.77
10.01.2011-21:00:00,10,01,2011,21,181.27
10.02.2011-00:00:00,10,02,2011,00,186.04
10.02.2011-03:00:00,10,02,2011,03,190.88
10.02.2011-06:00:00,10,02,2011,06,195.57
10.02.2011-09:00:00,10,02,2011,09,200.29
10.02.2011-12:00:00,10,02,2011,12,205.29
10.02.2011-15:00:00,10,02,2011,15,210.58
10.02.2011-18:00:00,10,02,2011,18,216.04
10.02.2011-21:00:00,10,02,2011,21,221.6
10.03.2011-00:00:00,10,03,2011,00,227.77
10.03.2011-03:00:00,10,03,2011,03,234.13
10.03.2011-06:00:00,10,03,2011,06,240.3
10.03.2011-09:00:00,10,03,2011,09,246.33
10.03.2011-12:00:00,10,03,2011,12,252.43
10.03.2011-15:00:00,10,03,2011,15,258.61
10.03.2011-18:00:00,10,03,2011,18,265.16
10.03.2011-21:00:00,10,03,2011,21,272.85
10.04.2011-00:00:00,10,04,2011,00,279.79
10.04.2011-03:00:00,10,04,2011,03,285.64
10.04.2011-06:00:00,10,04,2011,06,291.41
10.04.2011-09:00:00,10,04,2011,09,296.21
10.04.2011-12:00:00,10,04,2011,12,300.66
10.04.2011-15:00:00,10,04,2011,15,306.13
10.04.2011-18:00:00,10,04,2011,18,311.98
10.04.2011-21:00:00,10,04,2011,21,317.05
10.05.2011-00:00:00,10,05,2011,00,321.05
10.05.2011-03:00:00,10,05,2011,03,324.96
10.05.2011-06:00:00,10,05,2011,06,329.34
10.05.2011-09:00:00,10,05,2011,09,333.12
10.05.2011-12:00:00,10,05,2011,12,336.87
10.05.2011-15:00:00,10,05,2011,15,341.26
10.05.2011-18:00:00,10,05,2011,18,346.72
10.05.2011-21:00:00,10,05,2011,21,352.35
10.06.2011-00:00:00,10,06,2011,00,361.83
10.06.2011-03:00:00,10,06,2011,03,371.86
10.06.2011-06:00:00,10,06,2011,06,379
10.06.2011-09:00:00,10,06,2011,09,384.54
10.06.2011-12:00:00,10,06,2011,12,389.82
10.06.2011-15:00:00,10,06,2011,15,395.32
10.06.2011-18:00:00,10,06,2011,18,401.27
10.06.2011-21:00:00,10,06,2011,21,407.83
10.07.2011-00:00:00,10,07,2011,00,408.82
10.07.2011-03:00:00,10,07,2011,03,408.62
10.07.2011-06:00:00,10,07,2011,06,411.82
10.07.2011-09:00:00,10,07,2011,09,416.94
10.07.2011-12:00:00,10,07,2011,12,422.67
10.07.2011-15:00:00,10,07,2011,15,431.33
10.07.2011-18:00:00,10,07,2011,18,441.69
10.07.2011-21:00:00,10,07,2011,21,449.72
10.08.2011-00:00:00,10,08,2011,00,455.54
10.08.2011-03:00:00,10,08,2011,03,460.02
10.08.2011-06:00:00,10,08,2011,06,463.13
10.08.2011-09:00:00,10,08,2011,09,463.84
10.08.2011-12:00:00,10,08,2011,12,464.33
10.08.2011-15:00:00,10,08,2011,15,467.1
10.08.2011-18:00:00,10,08,2011,18,471.55
10.08.2011-21:00:00,10,08,2011,21,476.18
10.09.2011-00:00:00,10,09,2011,00,480.44
10.09.2011-03:00:00,10,09,2011,03,484.3
10.09.2011-06:00:00,10,09,2011,06,487.62
10.09.2011-09:00:00,10,09,2011,09,490.07
10.09.2011-12:00:00,10,09,2011,12,492.38
10.09.2011-15:00:00,10,09,2011,15,495.21
10.09.2011-18:00:00,10,09,2011,18,498.37
10.09.2011-21:00:00,10,09,2011,21,501.52
10.10.2011-00:00:00,10,10,2011,00,504.66
10.10.2011-03:00:00,10,10,2011,03,509.93
10.10.2011-06:00:00,10,10,2011,06,515.43
10.10.2011-09:00:00,10,10,2011,09,517.91
10.10.2011-12:00:00,10,10,2011,12,518.7
10.10.2011-15:00:00,10,10,2011,15,520.84
10.10.2011-18:00:00,10,10,2011,18,524.19
10.10.2011-21:00:00,10,10,2011,21,527.15
10.11.2011-00:00:00,10,11,2011,00,537.82
10.11.2011-03:00:00,10,11,2011,03,550.41
10.11.2011-06:00:00,10,11,2011,06,558.02
10.11.2011-09:00:00,10,11,2011,09,562.61
10.11.2011-12:00:00,10,11,2011,12,567.14
10.11.2011-15:00:00,10,11,2011,15,573.44
10.11.2011-18:00:00,10,11,2011,18,582.47
10.11.2011-21:00:00,10,11,2011,21,596
10.12.2011-00:00:00,10,12,2011,00,604.74
10.12.2011-03:00:00,10,12,2011,03,614.23
10.12.2011-06:00:00,10,12,2011,06,629.5
10.12.2011-09:00:00,10,12,2011,09,656.09
10.12.2011-12:00:00,10,12,2011,12,690.1
10.12.2011-15:00:00,10,12,2011,15,711.75
10.12.2011-18:00:00,10,12,2011,18,719.97
10.12.2011-21:00:00,10,12,2011,21,724.38
10.13.2011-00:00:00,10,13,2011,00,723.45
10.13.2011-03:00:00,10,13,2011,03,723.87
10.13.2011-06:00:00,10,13,2011,06,729.23
10.13.2011-09:00:00,10,13,2011,09,736.76
10.13.2011-12:00:00,10,13,2011,12,751.09
10.13.2011-15:00:00,10,13,2011,15,761.2
10.13.2011-18:00:00,10,13,2011,18,762.51
10.13.2011-21:00:00,10,13,2011,21,762.49
10.14.2011-00:00:00,10,14,2011,00,765.4
10.14.2011-03:00:00,10,14,2011,03,770.96
10.14.2011-06:00:00,10,14,2011,06,777.53
10.14.2011-09:00:00,10,14,2011,09,785.77
10.14.2011-12:00:00,10,14,2011,12,798.59
10.14.2011-15:00:00,10,14,2011,15,808.55
10.14.2011-18:00:00,10,14,2011,18,817.94
10.14.2011-21:00:00,10,14,2011,21,828.66
10.15.2011-00:00:00,10,15,2011,00,837.25
10.15.2011-03:00:00,10,15,2011,03,843.56
10.15.2011-06:00:00,10,15,2011,06,849.29
10.15.2011-09:00:00,10,15,2011,09,856.47
10.15.2011-12:00:00,10,15,2011,12,864.72
10.15.2011-15:00:00,10,15,2011,15,868
10.15.2011-18:00:00,10,15,2011,18,869.12
10.15.2011-21:00:00,10,15,2011,21,871.89
