TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2011-00:00:00,10,01,2011,00,26017
10.01.2011-03:00:00,10,01,2011,03,26330
10.01.2011-06:00:00,10,01,2011,06,26706
10.01.2011-09:00:00,10,01,2011,09,27109
10.01.2011-12:00:00,10,01,2011,12,27501
10.01.2011-15:00:00,10,01,2011,15,27851
10.01.2011-18:00:00,10,01,2011,18,28151
10.01.2011-21:00:00,10,01,2011,21,28423
10.02.2011-00:00:00,10,02,2011,00,28706
10.02.2011-03:00:00,10,02,2011,03,29026
10.02.2011-06:00:00,10,02,2011,06,29402
10.02.2011-09:00:00,10,02,2011,09,29833
10.02.2011-12:00:00,10,02,2011,12,30283
10.02.2011-15:00:00,10,02,2011,15,30725
10.02.2011-18:00:00,10,02,2011,18,31129
10.02.2011-21:00:00,10,02,2011,21,31483
10.03.2011-00:00:00,10,03,2011,00,31826
10.03.2011-03:00:00,10,03,2011,03,32180
10.03.2011-06:00:00,10,03,2011,06,32565
10.03.2011-09:00:00,10,03,2011,09,32981
10.03.2011-12:00:00,10,03,2011,12,33402
10.03.2011-15:00:00,10,03,2011,15,33805
10.03.2011-18:00:00,10,03,2011,18,34192
10.03.2011-21:00:00,10,03,2011,21,34577
10.04.2011-00:00:00,10,04,2011,00,34971
10.04.2011-03:00:00,10,04,2011,03,35381
10.04.2011-06:00:00,10,04,2011,06,35790
10.04.2011-09:00:00,10,04,2011,09,36174
10.04.2011-12:00:00,10,04,2011,12,36528
10.04.2011-15:00:00,10,04,2011,15,36859
10.04.2011-18:00:00,10,04,2011,18,37188
10.04.2011-21:00:00,10,04,2011,21,37542
10.05.2011-00:00:00,10,05,2011,00,37950
10.05.2011-03:00:00,10,05,2011,03,38450
10.05.2011-06:00:00,10,05,2011,06,39065
10.05.2011-09:00:00,10,05,2011,09,39785
10.05.2011-12:00:00,10,05,2011,12,40572
10.05.2011-15:00:00,10,05,2011,15,41384
10.05.2011-18:00:00,10,05,2011,18,42200
10.05.2011-21:00:00,10,05,2011,21,43023
10.06.2011-00:00:00,10,06,2011,00,43934
10.06.2011-03:00:00,10,06,2011,03,44925
10.06.2011-06:00:00,10,06,2011,06,46051
10.06.2011-09:00:00,10,06,2011,09,47347
10.06.2011-12:00:00,10,06,2011,12,48789
10.06.2011-15:00:00,10,06,2011,15,50328
10.06.2011-18:00:00,10,06,2011,18,51923
10.06.2011-21:00:00,10,06,2011,21,53547
10.07.2011-00:00:00,10,07,2011,00,55088
10.07.2011-03:00:00,10,07,2011,03,56520
10.07.2011-06:00:00,10,07,2011,06,57706
10.07.2011-09:00:00,10,07,2011,09,58521
10.07.2011-12:00:00,10,07,2011,12,58943
10.07.2011-15:00:00,10,07,2011,15,59047
10.07.2011-18:00:00,10,07,2011,18,58944
10.07.2011-21:00:00,10,07,2011,21,58736
10.08.2011-00:00:00,10,08,2011,00,58500
10.08.2011-03:00:00,10,08,2011,03,58280
10.08.2011-06:00:00,10,08,2011,06,58081
10.08.2011-09:00:00,10,08,2011,09,57873
10.08.2011-12:00:00,10,08,2011,12,57616
10.08.2011-15:00:00,10,08,2011,15,57290
10.08.2011-18:00:00,10,08,2011,18,56894
10.08.2011-21:00:00,10,08,2011,21,56460
10.09.2011-00:00:00,10,09,2011,00,56034
10.09.2011-03:00:00,10,09,2011,03,55637
10.09.2011-06:00:00,10,09,2011,06,55257
10.09.2011-09:00:00,10,09,2011,09,54853
10.09.2011-12:00:00,10,09,2011,12,54375
10.09.2011-15:00:00,10,09,2011,15,53797
10.09.2011-18:00:00,10,09,2011,18,53141
10.09.2011-21:00:00,10,09,2011,21,52469
10.10.2011-00:00:00,10,10,2011,00,51854
10.10.2011-03:00:00,10,10,2011,03,51321
10.10.2011-06:00:00,10,10,2011,06,50854
10.10.2011-09:00:00,10,10,2011,09,50398
10.10.2011-12:00:00,10,10,2011,12,49893
10.10.2011-15:00:00,10,10,2011,15,49313
10.10.2011-18:00:00,10,10,2011,18,48672
10.10.2011-21:00:00,10,10,2011,21,48014
10.11.2011-00:00:00,10,11,2011,00,47528
10.11.2011-03:00:00,10,11,2011,03,47247
10.11.2011-06:00:00,10,11,2011,06,47287
10.11.2011-09:00:00,10,11,2011,09,47714
10.11.2011-12:00:00,10,11,2011,12,48466
10.11.2011-15:00:00,10,11,2011,15,49422
10.11.2011-18:00:00,10,11,2011,18,50485
10.11.2011-21:00:00,10,11,2011,21,51610
10.12.2011-00:00:00,10,12,2011,00,52794
10.12.2011-03:00:00,10,12,2011,03,54091
10.12.2011-06:00:00,10,12,2011,06,55540
10.12.2011-09:00:00,10,12,2011,09,57239
10.12.2011-12:00:00,10,12,2011,12,59303
10.12.2011-15:00:00,10,12,2011,15,61844
10.12.2011-18:00:00,10,12,2011,18,64985
10.12.2011-21:00:00,10,12,2011,21,68735
10.13.2011-00:00:00,10,13,2011,00,72817
10.13.2011-03:00:00,10,13,2011,03,76900
10.13.2011-06:00:00,10,13,2011,06,80507
