TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,165.81
10.01.2001-03:00:00,10,01,2001,03,165.9
10.01.2001-06:00:00,10,01,2001,06,162.98
10.01.2001-09:00:00,10,01,2001,09,150.93
10.01.2001-12:00:00,10,01,2001,12,138.06
10.01.2001-15:00:00,10,01,2001,15,139.53
10.01.2001-18:00:00,10,01,2001,18,155.56
10.01.2001-21:00:00,10,01,2001,21,158.58
10.02.2001-00:00:00,10,02,2001,00,160.61
10.02.2001-03:00:00,10,02,2001,03,160.59
10.02.2001-06:00:00,10,02,2001,06,158.03
10.02.2001-09:00:00,10,02,2001,09,145.79
10.02.2001-12:00:00,10,02,2001,12,133.19
10.02.2001-15:00:00,10,02,2001,15,133.85
10.02.2001-18:00:00,10,02,2001,18,151.81
10.02.2001-21:00:00,10,02,2001,21,152.95
10.03.2001-00:00:00,10,03,2001,00,156.03
10.03.2001-03:00:00,10,03,2001,03,156.74
10.03.2001-06:00:00,10,03,2001,06,154.28
10.03.2001-09:00:00,10,03,2001,09,143.65
10.03.2001-12:00:00,10,03,2001,12,131.28
10.03.2001-15:00:00,10,03,2001,15,132.9
10.03.2001-18:00:00,10,03,2001,18,148.81
10.03.2001-21:00:00,10,03,2001,21,150.3
10.04.2001-00:00:00,10,04,2001,00,152.51
10.04.2001-03:00:00,10,04,2001,03,153.25
10.04.2001-06:00:00,10,04,2001,06,151.72
10.04.2001-09:00:00,10,04,2001,09,141.14
10.04.2001-12:00:00,10,04,2001,12,129.15
10.04.2001-15:00:00,10,04,2001,15,131.17
10.04.2001-18:00:00,10,04,2001,18,145.89
10.04.2001-21:00:00,10,04,2001,21,147.76
10.05.2001-00:00:00,10,05,2001,00,148.85
10.05.2001-03:00:00,10,05,2001,03,150.4
10.05.2001-06:00:00,10,05,2001,06,149.17
10.05.2001-09:00:00,10,05,2001,09,139.15
10.05.2001-12:00:00,10,05,2001,12,127.66
10.05.2001-15:00:00,10,05,2001,15,130.08
10.05.2001-18:00:00,10,05,2001,18,143.44
10.05.2001-21:00:00,10,05,2001,21,145.3
10.06.2001-00:00:00,10,06,2001,00,145.83
10.06.2001-03:00:00,10,06,2001,03,147.67
10.06.2001-06:00:00,10,06,2001,06,146.57
10.06.2001-09:00:00,10,06,2001,09,136.75
10.06.2001-12:00:00,10,06,2001,12,125.5
10.06.2001-15:00:00,10,06,2001,15,128.43
10.06.2001-18:00:00,10,06,2001,18,140.95
10.06.2001-21:00:00,10,06,2001,21,142.7
10.07.2001-00:00:00,10,07,2001,00,143.47
10.07.2001-03:00:00,10,07,2001,03,143.98
10.07.2001-06:00:00,10,07,2001,06,143.41
10.07.2001-09:00:00,10,07,2001,09,134.51
10.07.2001-12:00:00,10,07,2001,12,123.67
10.07.2001-15:00:00,10,07,2001,15,126.42
10.07.2001-18:00:00,10,07,2001,18,138.5
10.07.2001-21:00:00,10,07,2001,21,140.33
10.08.2001-00:00:00,10,08,2001,00,141.05
10.08.2001-03:00:00,10,08,2001,03,141.47
10.08.2001-06:00:00,10,08,2001,06,140.01
