TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,61.137
10.01.2001-03:00:00,10,01,2001,03,54.495
10.01.2001-06:00:00,10,01,2001,06,48.376
10.01.2001-09:00:00,10,01,2001,09,37.796
10.01.2001-12:00:00,10,01,2001,12,27.34
10.01.2001-15:00:00,10,01,2001,15,36.761
10.01.2001-18:00:00,10,01,2001,18,66.307
10.01.2001-21:00:00,10,01,2001,21,67.394
10.02.2001-00:00:00,10,02,2001,00,63.118
10.02.2001-03:00:00,10,02,2001,03,55.115
10.02.2001-06:00:00,10,02,2001,06,47.34
10.02.2001-09:00:00,10,02,2001,09,36.139
10.02.2001-12:00:00,10,02,2001,12,26.873
10.02.2001-15:00:00,10,02,2001,15,39.224
10.02.2001-18:00:00,10,02,2001,18,66.418
10.02.2001-21:00:00,10,02,2001,21,81.911
10.03.2001-00:00:00,10,03,2001,00,84.433
10.03.2001-03:00:00,10,03,2001,03,73.451
10.03.2001-06:00:00,10,03,2001,06,58.739
10.03.2001-09:00:00,10,03,2001,09,42.877
10.03.2001-12:00:00,10,03,2001,12,30.24
10.03.2001-15:00:00,10,03,2001,15,32.35
10.03.2001-18:00:00,10,03,2001,18,49.696
10.03.2001-21:00:00,10,03,2001,21,57.955
10.04.2001-00:00:00,10,04,2001,00,64.929
10.04.2001-03:00:00,10,04,2001,03,60.079
10.04.2001-06:00:00,10,04,2001,06,51.32
10.04.2001-09:00:00,10,04,2001,09,41.021
10.04.2001-12:00:00,10,04,2001,12,30.158
10.04.2001-15:00:00,10,04,2001,15,33.827
10.04.2001-18:00:00,10,04,2001,18,42.844
10.04.2001-21:00:00,10,04,2001,21,49.872
10.05.2001-00:00:00,10,05,2001,00,50.513
10.05.2001-03:00:00,10,05,2001,03,50.129
10.05.2001-06:00:00,10,05,2001,06,47.23
10.05.2001-09:00:00,10,05,2001,09,40.389
10.05.2001-12:00:00,10,05,2001,12,31.482
10.05.2001-15:00:00,10,05,2001,15,35.135
10.05.2001-18:00:00,10,05,2001,18,43.565
10.05.2001-21:00:00,10,05,2001,21,45.544
10.06.2001-00:00:00,10,06,2001,00,45.885
10.06.2001-03:00:00,10,06,2001,03,45.908
10.06.2001-06:00:00,10,06,2001,06,45.987
10.06.2001-09:00:00,10,06,2001,09,39.868
10.06.2001-12:00:00,10,06,2001,12,31.548
10.06.2001-15:00:00,10,06,2001,15,35.564
10.06.2001-18:00:00,10,06,2001,18,43.739
