TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,95.034
10.01.2001-03:00:00,10,01,2001,03,97.28
10.01.2001-06:00:00,10,01,2001,06,96.869
10.01.2001-09:00:00,10,01,2001,09,95.127
10.01.2001-12:00:00,10,01,2001,12,94.42
10.01.2001-15:00:00,10,01,2001,15,94.314
10.01.2001-18:00:00,10,01,2001,18,94.489
10.01.2001-21:00:00,10,01,2001,21,94.684
10.02.2001-00:00:00,10,02,2001,00,94.901
10.02.2001-03:00:00,10,02,2001,03,95.138
10.02.2001-06:00:00,10,02,2001,06,95.21
10.02.2001-09:00:00,10,02,2001,09,94.592
10.02.2001-12:00:00,10,02,2001,12,93.764
10.02.2001-15:00:00,10,02,2001,15,93.495
10.02.2001-18:00:00,10,02,2001,18,93.548
10.02.2001-21:00:00,10,02,2001,21,93.633
10.03.2001-00:00:00,10,03,2001,00,93.741
10.03.2001-03:00:00,10,03,2001,03,93.876
10.03.2001-06:00:00,10,03,2001,06,93.889
10.03.2001-09:00:00,10,03,2001,09,93.35
10.03.2001-12:00:00,10,03,2001,12,92.611
10.03.2001-15:00:00,10,03,2001,15,92.389
10.03.2001-18:00:00,10,03,2001,18,92.448
10.03.2001-21:00:00,10,03,2001,21,92.543
10.04.2001-00:00:00,10,04,2001,00,92.663
10.04.2001-03:00:00,10,04,2001,03,92.775
10.04.2001-06:00:00,10,04,2001,06,92.826
10.04.2001-09:00:00,10,04,2001,09,92.305
10.04.2001-12:00:00,10,04,2001,12,91.654
10.04.2001-15:00:00,10,04,2001,15,91.429
10.04.2001-18:00:00,10,04,2001,18,91.438
10.04.2001-21:00:00,10,04,2001,21,91.474
10.05.2001-00:00:00,10,05,2001,00,91.542
10.05.2001-03:00:00,10,05,2001,03,91.598
10.05.2001-06:00:00,10,05,2001,06,91.629
10.05.2001-09:00:00,10,05,2001,09,91.149
10.05.2001-12:00:00,10,05,2001,12,90.552
10.05.2001-15:00:00,10,05,2001,15,90.327
10.05.2001-18:00:00,10,05,2001,18,90.303
10.05.2001-21:00:00,10,05,2001,21,90.311
10.06.2001-00:00:00,10,06,2001,00,90.347
10.06.2001-03:00:00,10,06,2001,03,90.378
10.06.2001-06:00:00,10,06,2001,06,90.422
10.06.2001-09:00:00,10,06,2001,09,89.948
10.06.2001-12:00:00,10,06,2001,12,89.353
10.06.2001-15:00:00,10,06,2001,15,89.125
10.06.2001-18:00:00,10,06,2001,18,89.082
10.06.2001-21:00:00,10,06,2001,21,89.082
10.07.2001-00:00:00,10,07,2001,00,89.076
10.07.2001-03:00:00,10,07,2001,03,89.111
10.07.2001-06:00:00,10,07,2001,06,89.091
10.07.2001-09:00:00,10,07,2001,09,88.67
10.07.2001-12:00:00,10,07,2001,12,88.049
10.07.2001-15:00:00,10,07,2001,15,87.826
10.07.2001-18:00:00,10,07,2001,18,87.789
10.07.2001-21:00:00,10,07,2001,21,87.77
10.08.2001-00:00:00,10,08,2001,00,87.785
10.08.2001-03:00:00,10,08,2001,03,87.786
10.08.2001-06:00:00,10,08,2001,06,89.917
10.08.2001-09:00:00,10,08,2001,09,89.895
10.08.2001-12:00:00,10,08,2001,12,87.414
10.08.2001-15:00:00,10,08,2001,15,86.91
10.08.2001-18:00:00,10,08,2001,18,87.634
10.08.2001-21:00:00,10,08,2001,21,90.04
10.09.2001-00:00:00,10,09,2001,00,88.836
10.09.2001-03:00:00,10,09,2001,03,92.184
10.09.2001-06:00:00,10,09,2001,06,89.115
10.09.2001-09:00:00,10,09,2001,09,93.002
10.09.2001-12:00:00,10,09,2001,12,86.512
10.09.2001-15:00:00,10,09,2001,15,85.791
