TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,93.454
10.01.2001-03:00:00,10,01,2001,03,93.545
10.01.2001-06:00:00,10,01,2001,06,93.025
10.01.2001-09:00:00,10,01,2001,09,89.614
10.01.2001-12:00:00,10,01,2001,12,89.05
10.01.2001-15:00:00,10,01,2001,15,91.266
10.01.2001-18:00:00,10,01,2001,18,92.123
10.01.2001-21:00:00,10,01,2001,21,92.215
10.02.2001-00:00:00,10,02,2001,00,92.297
10.02.2001-03:00:00,10,02,2001,03,92.378
10.02.2001-06:00:00,10,02,2001,06,91.729
10.02.2001-09:00:00,10,02,2001,09,87.799
10.02.2001-12:00:00,10,02,2001,12,87.258
10.02.2001-15:00:00,10,02,2001,15,89.735
10.02.2001-18:00:00,10,02,2001,18,90.693
10.02.2001-21:00:00,10,02,2001,21,90.799
10.03.2001-00:00:00,10,03,2001,00,90.884
10.03.2001-03:00:00,10,03,2001,03,90.98
10.03.2001-06:00:00,10,03,2001,06,90.501
10.03.2001-09:00:00,10,03,2001,09,87.159
10.03.2001-12:00:00,10,03,2001,12,86.629
10.03.2001-15:00:00,10,03,2001,15,88.836
10.03.2001-18:00:00,10,03,2001,18,89.672
10.03.2001-21:00:00,10,03,2001,21,89.777
10.04.2001-00:00:00,10,04,2001,00,89.863
10.04.2001-03:00:00,10,04,2001,03,89.947
10.04.2001-06:00:00,10,04,2001,06,89.573
10.04.2001-09:00:00,10,04,2001,09,86.487
10.04.2001-12:00:00,10,04,2001,12,85.935
10.04.2001-15:00:00,10,04,2001,15,88.046
10.04.2001-18:00:00,10,04,2001,18,88.804
10.04.2001-21:00:00,10,04,2001,21,88.907
10.05.2001-00:00:00,10,05,2001,00,88.986
10.05.2001-03:00:00,10,05,2001,03,89.061
10.05.2001-06:00:00,10,05,2001,06,88.833
10.05.2001-09:00:00,10,05,2001,09,86.031
10.05.2001-12:00:00,10,05,2001,12,85.521
10.05.2001-15:00:00,10,05,2001,15,87.465
10.05.2001-18:00:00,10,05,2001,18,88.125
10.05.2001-21:00:00,10,05,2001,21,88.219
10.06.2001-00:00:00,10,06,2001,00,88.291
10.06.2001-03:00:00,10,06,2001,03,88.367
10.06.2001-06:00:00,10,06,2001,06,88.401
10.06.2001-09:00:00,10,06,2001,09,85.566
10.06.2001-12:00:00,10,06,2001,12,85.013
10.06.2001-15:00:00,10,06,2001,15,86.946
10.06.2001-18:00:00,10,06,2001,18,87.536
10.06.2001-21:00:00,10,06,2001,21,87.608
