TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,123.6
10.01.2001-03:00:00,10,01,2001,03,131.2
10.01.2001-06:00:00,10,01,2001,06,123.47
10.01.2001-09:00:00,10,01,2001,09,123.77
10.01.2001-12:00:00,10,01,2001,12,124.38
10.01.2001-15:00:00,10,01,2001,15,130.49
10.01.2001-18:00:00,10,01,2001,18,123.16
10.01.2001-21:00:00,10,01,2001,21,120.7
10.02.2001-00:00:00,10,02,2001,00,123.95
10.02.2001-03:00:00,10,02,2001,03,127.13
10.02.2001-06:00:00,10,02,2001,06,119.91
10.02.2001-09:00:00,10,02,2001,09,121.23
10.02.2001-12:00:00,10,02,2001,12,127.76
10.02.2001-15:00:00,10,02,2001,15,137.83
10.02.2001-18:00:00,10,02,2001,18,135.27
10.02.2001-21:00:00,10,02,2001,21,126.23
10.03.2001-00:00:00,10,03,2001,00,132.17
10.03.2001-03:00:00,10,03,2001,03,134.59
10.03.2001-06:00:00,10,03,2001,06,127.91
10.03.2001-09:00:00,10,03,2001,09,125.29
10.03.2001-12:00:00,10,03,2001,12,126.45
10.03.2001-15:00:00,10,03,2001,15,125.58
10.03.2001-18:00:00,10,03,2001,18,121.08
10.03.2001-21:00:00,10,03,2001,21,117.7
10.04.2001-00:00:00,10,04,2001,00,123.74
10.04.2001-03:00:00,10,04,2001,03,122.61
10.04.2001-06:00:00,10,04,2001,06,117.25
10.04.2001-09:00:00,10,04,2001,09,115.52
10.04.2001-12:00:00,10,04,2001,12,115.81
10.04.2001-15:00:00,10,04,2001,15,112.3
10.04.2001-18:00:00,10,04,2001,18,111.41
10.04.2001-21:00:00,10,04,2001,21,112.63
10.05.2001-00:00:00,10,05,2001,00,115.86
10.05.2001-03:00:00,10,05,2001,03,116.95
10.05.2001-06:00:00,10,05,2001,06,112.59
10.05.2001-09:00:00,10,05,2001,09,112.82
10.05.2001-12:00:00,10,05,2001,12,111.96
10.05.2001-15:00:00,10,05,2001,15,109.03
