TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,1630.1
10.01.2001-03:00:00,10,01,2001,03,1641.6
10.01.2001-06:00:00,10,01,2001,06,1593.5
10.01.2001-09:00:00,10,01,2001,09,1448.6
10.01.2001-12:00:00,10,01,2001,12,1412.3
10.01.2001-15:00:00,10,01,2001,15,1463.5
10.01.2001-18:00:00,10,01,2001,18,1535.2
10.01.2001-21:00:00,10,01,2001,21,1573.4
10.02.2001-00:00:00,10,02,2001,00,1592.7
10.02.2001-03:00:00,10,02,2001,03,1607.7
10.02.2001-06:00:00,10,02,2001,06,1558.5
10.02.2001-09:00:00,10,02,2001,09,1413.4
10.02.2001-12:00:00,10,02,2001,12,1379.7
10.02.2001-15:00:00,10,02,2001,15,1434.3
10.02.2001-18:00:00,10,02,2001,18,1494.7
10.02.2001-21:00:00,10,02,2001,21,1530.3
10.03.2001-00:00:00,10,03,2001,00,1562.5
10.03.2001-03:00:00,10,03,2001,03,1577
10.03.2001-06:00:00,10,03,2001,06,1542.6
10.03.2001-09:00:00,10,03,2001,09,1413
10.03.2001-12:00:00,10,03,2001,12,1380.3
10.03.2001-15:00:00,10,03,2001,15,1430.9
10.03.2001-18:00:00,10,03,2001,18,1497.8
10.03.2001-21:00:00,10,03,2001,21,1532.9
10.04.2001-00:00:00,10,04,2001,00,1557.4
10.04.2001-03:00:00,10,04,2001,03,1570.5
10.04.2001-06:00:00,10,04,2001,06,1539.6
10.04.2001-09:00:00,10,04,2001,09,1410.5
10.04.2001-12:00:00,10,04,2001,12,1375.7
10.04.2001-15:00:00,10,04,2001,15,1425.7
10.04.2001-18:00:00,10,04,2001,18,1492.8
10.04.2001-21:00:00,10,04,2001,21,1529.3
10.05.2001-00:00:00,10,05,2001,00,1549.6
10.05.2001-03:00:00,10,05,2001,03,1562.4
10.05.2001-06:00:00,10,05,2001,06,1542.7
10.05.2001-09:00:00,10,05,2001,09,1413.2
10.05.2001-12:00:00,10,05,2001,12,1376.7
10.05.2001-15:00:00,10,05,2001,15,1428.1
10.05.2001-18:00:00,10,05,2001,18,1493.8
10.05.2001-21:00:00,10,05,2001,21,1530.1
10.06.2001-00:00:00,10,06,2001,00,1547
10.06.2001-03:00:00,10,06,2001,03,1556.7
10.06.2001-06:00:00,10,06,2001,06,1553.7
10.06.2001-09:00:00,10,06,2001,09,1412.1
10.06.2001-12:00:00,10,06,2001,12,1371.9
10.06.2001-15:00:00,10,06,2001,15,1425.9
10.06.2001-18:00:00,10,06,2001,18,1488.5
10.06.2001-21:00:00,10,06,2001,21,1522.6
10.07.2001-00:00:00,10,07,2001,00,1538.3
10.07.2001-03:00:00,10,07,2001,03,1546.2
10.07.2001-06:00:00,10,07,2001,06,1540.1
10.07.2001-09:00:00,10,07,2001,09,1406.4
10.07.2001-12:00:00,10,07,2001,12,1368.1
10.07.2001-15:00:00,10,07,2001,15,1420.5
10.07.2001-18:00:00,10,07,2001,18,1481.2
10.07.2001-21:00:00,10,07,2001,21,1514.2
10.08.2001-00:00:00,10,08,2001,00,1528.9
10.08.2001-03:00:00,10,08,2001,03,1535.4
10.08.2001-06:00:00,10,08,2001,06,1537.1
10.08.2001-09:00:00,10,08,2001,09,1432.8
10.08.2001-12:00:00,10,08,2001,12,1400.4
10.08.2001-15:00:00,10,08,2001,15,1445.6
10.08.2001-18:00:00,10,08,2001,18,1505.5
10.08.2001-21:00:00,10,08,2001,21,1521.2
10.09.2001-00:00:00,10,09,2001,00,1529.3
10.09.2001-03:00:00,10,09,2001,03,1534.2
10.09.2001-06:00:00,10,09,2001,06,1515.6
10.09.2001-09:00:00,10,09,2001,09,1422.5
10.09.2001-12:00:00,10,09,2001,12,1393.4
10.09.2001-15:00:00,10,09,2001,15,1434
10.09.2001-18:00:00,10,09,2001,18,1495.1
10.09.2001-21:00:00,10,09,2001,21,1513
10.10.2001-00:00:00,10,10,2001,00,1590.4
10.10.2001-03:00:00,10,10,2001,03,1541
10.10.2001-06:00:00,10,10,2001,06,1544.6
10.10.2001-09:00:00,10,10,2001,09,1838
10.10.2001-12:00:00,10,10,2001,12,2194.4
10.10.2001-15:00:00,10,10,2001,15,2194.6
10.10.2001-18:00:00,10,10,2001,18,1943.3
