TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2011-00:00:00,10,01,2011,00,21294
10.01.2011-03:00:00,10,01,2011,03,21649
10.01.2011-06:00:00,10,01,2011,06,21893
10.01.2011-09:00:00,10,01,2011,09,22019
10.01.2011-12:00:00,10,01,2011,12,22080
10.01.2011-15:00:00,10,01,2011,15,22296
10.01.2011-18:00:00,10,01,2011,18,22658
10.01.2011-21:00:00,10,01,2011,21,22995
10.02.2011-00:00:00,10,02,2011,00,23429
10.02.2011-03:00:00,10,02,2011,03,23922
10.02.2011-06:00:00,10,02,2011,06,24337
10.02.2011-09:00:00,10,02,2011,09,24555
10.02.2011-12:00:00,10,02,2011,12,24626
10.02.2011-15:00:00,10,02,2011,15,24731
10.02.2011-18:00:00,10,02,2011,18,25007
10.02.2011-21:00:00,10,02,2011,21,25348
10.03.2011-00:00:00,10,03,2011,00,25807
10.03.2011-03:00:00,10,03,2011,03,26159
10.03.2011-06:00:00,10,03,2011,06,26413
10.03.2011-09:00:00,10,03,2011,09,26711
10.03.2011-12:00:00,10,03,2011,12,26992
10.03.2011-15:00:00,10,03,2011,15,27288
10.03.2011-18:00:00,10,03,2011,18,27704
10.03.2011-21:00:00,10,03,2011,21,28150
10.04.2011-00:00:00,10,04,2011,00,28385
10.04.2011-03:00:00,10,04,2011,03,28539
10.04.2011-06:00:00,10,04,2011,06,28774
10.04.2011-09:00:00,10,04,2011,09,29029
10.04.2011-12:00:00,10,04,2011,12,29310
10.04.2011-15:00:00,10,04,2011,15,29711
10.04.2011-18:00:00,10,04,2011,18,30221
10.04.2011-21:00:00,10,04,2011,21,30768
10.05.2011-00:00:00,10,05,2011,00,31594
10.05.2011-03:00:00,10,05,2011,03,32468
10.05.2011-06:00:00,10,05,2011,06,33289
10.05.2011-09:00:00,10,05,2011,09,33920
10.05.2011-12:00:00,10,05,2011,12,34580
10.05.2011-15:00:00,10,05,2011,15,35327
10.05.2011-18:00:00,10,05,2011,18,36195
10.05.2011-21:00:00,10,05,2011,21,37028
10.06.2011-00:00:00,10,06,2011,00,38558
10.06.2011-03:00:00,10,06,2011,03,40166
10.06.2011-06:00:00,10,06,2011,06,41682
10.06.2011-09:00:00,10,06,2011,09,43082
10.06.2011-12:00:00,10,06,2011,12,44574
10.06.2011-15:00:00,10,06,2011,15,46098
10.06.2011-18:00:00,10,06,2011,18,47734
10.06.2011-21:00:00,10,06,2011,21,49158
10.07.2011-00:00:00,10,07,2011,00,49108
10.07.2011-03:00:00,10,07,2011,03,48624
10.07.2011-06:00:00,10,07,2011,06,48433
10.07.2011-09:00:00,10,07,2011,09,48202
10.07.2011-12:00:00,10,07,2011,12,47958
10.07.2011-15:00:00,10,07,2011,15,47820
10.07.2011-18:00:00,10,07,2011,18,47747
10.07.2011-21:00:00,10,07,2011,21,47760
10.08.2011-00:00:00,10,08,2011,00,47760
10.08.2011-03:00:00,10,08,2011,03,47530
10.08.2011-06:00:00,10,08,2011,06,47273
10.08.2011-09:00:00,10,08,2011,09,46786
10.08.2011-12:00:00,10,08,2011,12,46109
10.08.2011-15:00:00,10,08,2011,15,45715
10.08.2011-18:00:00,10,08,2011,18,45486
10.08.2011-21:00:00,10,08,2011,21,45316
10.09.2011-00:00:00,10,09,2011,00,44913
10.09.2011-03:00:00,10,09,2011,03,44625
10.09.2011-06:00:00,10,09,2011,06,44169
10.09.2011-09:00:00,10,09,2011,09,43276
10.09.2011-12:00:00,10,09,2011,12,42271
10.09.2011-15:00:00,10,09,2011,15,41851
10.09.2011-18:00:00,10,09,2011,18,41722
10.09.2011-21:00:00,10,09,2011,21,41501
10.10.2011-00:00:00,10,10,2011,00,41115
10.10.2011-03:00:00,10,10,2011,03,40699
10.10.2011-06:00:00,10,10,2011,06,40137
10.10.2011-09:00:00,10,10,2011,09,39241
10.10.2011-12:00:00,10,10,2011,12,38400
10.10.2011-15:00:00,10,10,2011,15,37936
10.10.2011-18:00:00,10,10,2011,18,37693
10.10.2011-21:00:00,10,10,2011,21,37348
10.11.2011-00:00:00,10,11,2011,00,38670
10.11.2011-03:00:00,10,11,2011,03,40425
10.11.2011-06:00:00,10,11,2011,06,41685
10.11.2011-09:00:00,10,11,2011,09,42696
10.11.2011-12:00:00,10,11,2011,12,43594
10.11.2011-15:00:00,10,11,2011,15,44516
10.11.2011-18:00:00,10,11,2011,18,45811
10.11.2011-21:00:00,10,11,2011,21,47254
10.12.2011-00:00:00,10,12,2011,00,49493
10.12.2011-03:00:00,10,12,2011,03,51561
10.12.2011-06:00:00,10,12,2011,06,53817
10.12.2011-09:00:00,10,12,2011,09,57487
10.12.2011-12:00:00,10,12,2011,12,62558
10.12.2011-15:00:00,10,12,2011,15,67990
10.12.2011-18:00:00,10,12,2011,18,72709
10.12.2011-21:00:00,10,12,2011,21,76992
10.13.2011-00:00:00,10,13,2011,00,77010
10.13.2011-03:00:00,10,13,2011,03,75908
10.13.2011-06:00:00,10,13,2011,06,75949
10.13.2011-09:00:00,10,13,2011,09,76742
10.13.2011-12:00:00,10,13,2011,12,78177
10.13.2011-15:00:00,10,13,2011,15,79378
10.13.2011-18:00:00,10,13,2011,18,80555
10.13.2011-21:00:00,10,13,2011,21,81340
10.14.2011-00:00:00,10,14,2011,00,81891
10.14.2011-03:00:00,10,14,2011,03,81896
10.14.2011-06:00:00,10,14,2011,06,81935
10.14.2011-09:00:00,10,14,2011,09,81555
10.14.2011-12:00:00,10,14,2011,12,81139
10.14.2011-15:00:00,10,14,2011,15,80843
10.14.2011-18:00:00,10,14,2011,18,80620
10.14.2011-21:00:00,10,14,2011,21,80247
10.15.2011-00:00:00,10,15,2011,00,79674
10.15.2011-03:00:00,10,15,2011,03,79022
10.15.2011-06:00:00,10,15,2011,06,78171
10.15.2011-09:00:00,10,15,2011,09,77073
10.15.2011-12:00:00,10,15,2011,12,75927
10.15.2011-15:00:00,10,15,2011,15,75056
10.15.2011-18:00:00,10,15,2011,18,74242
10.15.2011-21:00:00,10,15,2011,21,73327
10.16.2011-00:00:00,10,16,2011,00,72523
10.16.2011-03:00:00,10,16,2011,03,71555
10.16.2011-06:00:00,10,16,2011,06,70546
10.16.2011-09:00:00,10,16,2011,09,69143
10.16.2011-12:00:00,10,16,2011,12,67768
10.16.2011-15:00:00,10,16,2011,15,66743
10.16.2011-18:00:00,10,16,2011,18,65999
10.16.2011-21:00:00,10,16,2011,21,65194
10.17.2011-00:00:00,10,17,2011,00,64278
10.17.2011-03:00:00,10,17,2011,03,63280
10.17.2011-06:00:00,10,17,2011,06,62357
10.17.2011-09:00:00,10,17,2011,09,61163
10.17.2011-12:00:00,10,17,2011,12,60146
10.17.2011-15:00:00,10,17,2011,15,59373
10.17.2011-18:00:00,10,17,2011,18,58843
10.17.2011-21:00:00,10,17,2011,21,58224
10.18.2011-00:00:00,10,18,2011,00,57482
10.18.2011-03:00:00,10,18,2011,03,56793
10.18.2011-06:00:00,10,18,2011,06,56047
10.18.2011-09:00:00,10,18,2011,09,54940
10.18.2011-12:00:00,10,18,2011,12,53927
10.18.2011-15:00:00,10,18,2011,15,53431
10.18.2011-18:00:00,10,18,2011,18,53075
10.18.2011-21:00:00,10,18,2011,21,52676
10.19.2011-00:00:00,10,19,2011,00,52467
10.19.2011-03:00:00,10,19,2011,03,52126
10.19.2011-06:00:00,10,19,2011,06,51629
10.19.2011-09:00:00,10,19,2011,09,51045
10.19.2011-12:00:00,10,19,2011,12,50554
10.19.2011-15:00:00,10,19,2011,15,50159
10.19.2011-18:00:00,10,19,2011,18,49788
10.19.2011-21:00:00,10,19,2011,21,49418
10.20.2011-00:00:00,10,20,2011,00,48826
10.20.2011-03:00:00,10,20,2011,03,48110
10.20.2011-06:00:00,10,20,2011,06,47427
10.20.2011-09:00:00,10,20,2011,09,46624
10.20.2011-12:00:00,10,20,2011,12,45759
10.20.2011-15:00:00,10,20,2011,15,45229
10.20.2011-18:00:00,10,20,2011,18,44997
10.20.2011-21:00:00,10,20,2011,21,44787
10.21.2011-00:00:00,10,21,2011,00,44471
10.21.2011-03:00:00,10,21,2011,03,44091
10.21.2011-06:00:00,10,21,2011,06,43517
10.21.2011-09:00:00,10,21,2011,09,42670
10.21.2011-12:00:00,10,21,2011,12,41876
10.21.2011-15:00:00,10,21,2011,15,41408
10.21.2011-18:00:00,10,21,2011,18,41238
10.21.2011-21:00:00,10,21,2011,21,41102
10.22.2011-00:00:00,10,22,2011,00,41276
10.22.2011-03:00:00,10,22,2011,03,41508
10.22.2011-06:00:00,10,22,2011,06,41436
10.22.2011-09:00:00,10,22,2011,09,41184
10.22.2011-12:00:00,10,22,2011,12,40940
10.22.2011-15:00:00,10,22,2011,15,40750
10.22.2011-18:00:00,10,22,2011,18,40546
10.22.2011-21:00:00,10,22,2011,21,40366
10.23.2011-00:00:00,10,23,2011,00,41338
10.23.2011-03:00:00,10,23,2011,03,42510
10.23.2011-06:00:00,10,23,2011,06,43213
10.23.2011-09:00:00,10,23,2011,09,43655
10.23.2011-12:00:00,10,23,2011,12,44290
10.23.2011-15:00:00,10,23,2011,15,45106
10.23.2011-18:00:00,10,23,2011,18,45756
10.23.2011-21:00:00,10,23,2011,21,46306
10.24.2011-00:00:00,10,24,2011,00,45105
10.24.2011-03:00:00,10,24,2011,03,43543
10.24.2011-06:00:00,10,24,2011,06,42746
10.24.2011-09:00:00,10,24,2011,09,42382
10.24.2011-12:00:00,10,24,2011,12,42175
10.24.2011-15:00:00,10,24,2011,15,42167
10.24.2011-18:00:00,10,24,2011,18,42407
10.24.2011-21:00:00,10,24,2011,21,42554
10.25.2011-00:00:00,10,25,2011,00,42511
10.25.2011-03:00:00,10,25,2011,03,42549
10.25.2011-06:00:00,10,25,2011,06,42497
10.25.2011-09:00:00,10,25,2011,09,42034
10.25.2011-12:00:00,10,25,2011,12,41666
10.25.2011-15:00:00,10,25,2011,15,41664
10.25.2011-18:00:00,10,25,2011,18,41770
10.25.2011-21:00:00,10,25,2011,21,41745
