TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,643.47
10.01.2001-03:00:00,10,01,2001,03,648.81
10.01.2001-06:00:00,10,01,2001,06,633.93
10.01.2001-09:00:00,10,01,2001,09,563.26
10.01.2001-12:00:00,10,01,2001,12,539.02
10.01.2001-15:00:00,10,01,2001,15,557.08
10.01.2001-18:00:00,10,01,2001,18,610.03
10.01.2001-21:00:00,10,01,2001,21,628.23
10.02.2001-00:00:00,10,02,2001,00,635.16
10.02.2001-03:00:00,10,02,2001,03,638.21
10.02.2001-06:00:00,10,02,2001,06,620.03
10.02.2001-09:00:00,10,02,2001,09,557.41
10.02.2001-12:00:00,10,02,2001,12,534.52
10.02.2001-15:00:00,10,02,2001,15,552.2
10.02.2001-18:00:00,10,02,2001,18,603.83
10.02.2001-21:00:00,10,02,2001,21,622.22
10.03.2001-00:00:00,10,03,2001,00,629.18
10.03.2001-03:00:00,10,03,2001,03,632.44
10.03.2001-06:00:00,10,03,2001,06,628.48
10.03.2001-09:00:00,10,03,2001,09,555.43
10.03.2001-12:00:00,10,03,2001,12,531.54
10.03.2001-15:00:00,10,03,2001,15,550.03
10.03.2001-18:00:00,10,03,2001,18,600.4
10.03.2001-21:00:00,10,03,2001,21,617.43
10.04.2001-00:00:00,10,04,2001,00,623.67
10.04.2001-03:00:00,10,04,2001,03,626.55
10.04.2001-06:00:00,10,04,2001,06,627.87
10.04.2001-09:00:00,10,04,2001,09,554.55
10.04.2001-12:00:00,10,04,2001,12,531.18
10.04.2001-15:00:00,10,04,2001,15,551.27
10.04.2001-18:00:00,10,04,2001,18,601.34
10.04.2001-21:00:00,10,04,2001,21,615.55
10.05.2001-00:00:00,10,05,2001,00,620.1
10.05.2001-03:00:00,10,05,2001,03,622.03
10.05.2001-06:00:00,10,05,2001,06,625.78
10.05.2001-09:00:00,10,05,2001,09,554.57
10.05.2001-12:00:00,10,05,2001,12,531.97
10.05.2001-15:00:00,10,05,2001,15,558.43
10.05.2001-18:00:00,10,05,2001,18,603.03
10.05.2001-21:00:00,10,05,2001,21,613.69
10.06.2001-00:00:00,10,06,2001,00,616.01
10.06.2001-03:00:00,10,06,2001,03,619.71
10.06.2001-06:00:00,10,06,2001,06,622.32
10.06.2001-09:00:00,10,06,2001,09,556.97
10.06.2001-12:00:00,10,06,2001,12,536.34
10.06.2001-15:00:00,10,06,2001,15,566.31
10.06.2001-18:00:00,10,06,2001,18,602.24
10.06.2001-21:00:00,10,06,2001,21,610.07
10.07.2001-00:00:00,10,07,2001,00,613.85
10.07.2001-03:00:00,10,07,2001,03,616.49
10.07.2001-06:00:00,10,07,2001,06,618.25
10.07.2001-09:00:00,10,07,2001,09,565.83
10.07.2001-12:00:00,10,07,2001,12,550.36
10.07.2001-15:00:00,10,07,2001,15,575.53
10.07.2001-18:00:00,10,07,2001,18,602.19
10.07.2001-21:00:00,10,07,2001,21,609.63
10.08.2001-00:00:00,10,08,2001,00,612.55
10.08.2001-03:00:00,10,08,2001,03,614.26
10.08.2001-06:00:00,10,08,2001,06,614.12
10.08.2001-09:00:00,10,08,2001,09,622.81
10.08.2001-12:00:00,10,08,2001,12,560.03
10.08.2001-15:00:00,10,08,2001,15,578.66
10.08.2001-18:00:00,10,08,2001,18,604.23
10.08.2001-21:00:00,10,08,2001,21,608.44
10.09.2001-00:00:00,10,09,2001,00,612.4
10.09.2001-03:00:00,10,09,2001,03,611.45
10.09.2001-06:00:00,10,09,2001,06,607.94
10.09.2001-09:00:00,10,09,2001,09,589.63
10.09.2001-12:00:00,10,09,2001,12,543.84
10.09.2001-15:00:00,10,09,2001,15,562.94
10.09.2001-18:00:00,10,09,2001,18,594.17
10.09.2001-21:00:00,10,09,2001,21,600.19
10.10.2001-00:00:00,10,10,2001,00,603.88
10.10.2001-03:00:00,10,10,2001,03,604.44
10.10.2001-06:00:00,10,10,2001,06,604.93
10.10.2001-09:00:00,10,10,2001,09,744.91
10.10.2001-12:00:00,10,10,2001,12,794.52
10.10.2001-15:00:00,10,10,2001,15,637.85
10.10.2001-18:00:00,10,10,2001,18,614.57
10.10.2001-21:00:00,10,10,2001,21,610.74
10.11.2001-00:00:00,10,11,2001,00,608.89
10.11.2001-03:00:00,10,11,2001,03,608.32
10.11.2001-06:00:00,10,11,2001,06,608.01
10.11.2001-09:00:00,10,11,2001,09,647.72
10.11.2001-12:00:00,10,11,2001,12,794.05
10.11.2001-15:00:00,10,11,2001,15,715.2
10.11.2001-18:00:00,10,11,2001,18,627.12
10.11.2001-21:00:00,10,11,2001,21,612.84
10.12.2001-00:00:00,10,12,2001,00,611.12
10.12.2001-03:00:00,10,12,2001,03,610.79
10.12.2001-06:00:00,10,12,2001,06,610.59
10.12.2001-09:00:00,10,12,2001,09,647.02
10.12.2001-12:00:00,10,12,2001,12,795.22
10.12.2001-15:00:00,10,12,2001,15,748.29
10.12.2001-18:00:00,10,12,2001,18,677.27
10.12.2001-21:00:00,10,12,2001,21,650.13
10.13.2001-00:00:00,10,13,2001,00,643.62
10.13.2001-03:00:00,10,13,2001,03,642.55
10.13.2001-06:00:00,10,13,2001,06,672.29
10.13.2001-09:00:00,10,13,2001,09,783.91
10.13.2001-12:00:00,10,13,2001,12,784.6
10.13.2001-15:00:00,10,13,2001,15,691.87
10.13.2001-18:00:00,10,13,2001,18,658.96
10.13.2001-21:00:00,10,13,2001,21,637.02
10.14.2001-00:00:00,10,14,2001,00,626.37
10.14.2001-03:00:00,10,14,2001,03,622.35
10.14.2001-06:00:00,10,14,2001,06,620.89
