OID_,ppt_ID,shed,scen,treatment,delta
,876, ,6,10,30.4668007
,878, ,6,10,30.6350002
,887, ,6,10,30.6774006
,889, ,6,10,30.0646992
,890, ,6,10,30.2812996
,891, ,6,10,34.1258011
,904, ,6,10,31.3752003
,916, ,6,10,30.0046005
,918, ,6,10,31.5130997
,919, ,6,10,33.3333015
,921, ,6,10,31.0137997
,924, ,6,10,31.8675003
,928, ,6,10,29.0149994
,929, ,6,10,33.4132004
,931, ,6,10,31.5788994
,934, ,6,10,38.3712006
,947, ,6,10,27.6930008
,948, ,6,10,28.3659
,952, ,6,10,32.0224991
,953, ,6,10,32.1190987
,954, ,6,10,27.1900005
,955, ,6,10,28.5200005
,956, ,6,10,32.0285988
,959, ,6,10,32.0265007
,963, ,6,10,30.6471996
,974, ,6,10,30.7406006
,975, ,6,10,31.1273003
,977, ,6,10,33.3334007
,985, ,6,10,35.2941017
,989, ,6,10,31.8031006
,991, ,6,10,28.7670002
,992, ,6,10,32.5210991
,993, ,6,10,32.0806007
,994, ,6,10,32.2580986
,995, ,6,10,29.9745007
,1008, ,6,10,32.5974998
,1022, ,6,10,30
,1031, ,6,10,31.1403999
,1037, ,6,10,34.5453987
,1042, ,6,10,31.1609001
,1050, ,6,10,30.7691994
,1061, ,6,10,29.5946007
,1065, ,6,10,30.1329994
,1066, ,6,10,25.5914993
,1081, ,6,10,28.5230999
,1097, ,6,10,31.1453991
,1098, ,6,10,24.5263996
,1107, ,6,10,17.6471004
,1108, ,6,10,30.9524002
,1110, ,6,10,23.0769005
,1111, ,6,10,29.0013008
,1119, ,6,10,31.1418991
,1128, ,6,10,30.6123009
,1131, ,6,10,29.4281998
,1132, ,6,10,31.1191006
,1135, ,6,10,28.6278992
,1141, ,6,10,30.3605003
,1155, ,6,10,31.1152
,1166, ,6,10,31.0909996
,1168, ,6,10,22.6436005
,1173, ,6,10,30.5879002
,1176, ,6,10,29.5454998
,1181, ,6,10,30.5321007
,1182, ,6,10,34.6940002
,1198, ,6,10,28.9780006
,1200, ,6,10,31.0550003
,1209, ,6,10,29.4363995
,1211, ,6,10,31.5788994
,1219, ,6,10,30.5084991
,1222, ,6,10,20.7926006
,1231, ,6,10,27.0533009
,1238, ,6,10,31.0386009
,1246, ,6,10,30.5018005
,1247, ,6,10,23.1779995
,1248, ,6,10,29.9333992
,1256, ,6,10,29.1774006
,1257, ,6,10,30.1888008
,1260, ,6,10,29.3111992
,1262, ,6,10,30.7451
,1285, ,6,10,28.8514996
,1301, ,6,10,30.1791992
,1322, ,6,10,29.1049995
,1323, ,6,10,29.2987995
,1339, ,6,10,31.9363995
,1340, ,6,10,29.3204002
,1342, ,6,10,30.5575008
,1345, ,6,10,27.7926998
,1351, ,6,10,26
,1366, ,6,10,30.0310001
,1371, ,6,10,29.0324001
,1378, ,6,10,29.3514996
,1380, ,6,10,27.9936008
,1381, ,6,10,29.9129009
,1386, ,6,10,32.2095985
,1387, ,6,10,18.75
,1393, ,6,10,30.6212997
,1394, ,6,10,30.6119003
,1397, ,6,10,30.6226006
,1402, ,6,10,50.6530991
,1403, ,6,10,26.2859001
,1413, ,6,10,23.0769005
,1414, ,6,10,30.6604004
,1417, ,6,10,27.9676991
,1418, ,6,10,30.3029995
,1430, ,6,10,29.9020004
,1432, ,6,10,32.4323997
,1438, ,6,10,29.9797993
,1439, ,6,10,20
,1451, ,6,10,23.5883999
,1452, ,6,10,29.1345005
,1462, ,6,10,29.1084003
,1463, ,6,10,29.2635002
,1492, ,6,10,32
,1499, ,6,10,30.6597004
,1511, ,6,10,29.0506001
,1525, ,6,10,27.4360008
,1529, ,6,10,33.3184013
,1532, ,6,10,28.5713997
,1541, ,6,10,30.6366005
,1549, ,6,10,31.3209
,1550, ,6,10,31.0820007
,1551, ,6,10,33.3334007
,1553, ,6,10,30.5592003
,1555, ,6,10,29.3843994
,1576, ,6,10,30.7691994
,1588, ,6,10,27.7476006
,1589, ,6,10,31.8181992
,1606, ,6,10,28.4969006
,1607, ,6,10,31.0330009
,1610, ,6,10,34.2104988
,1616, ,6,10,30.5655003
,1620, ,6,10,30.0382004
,1621, ,6,10,28.5828991
,1623, ,6,10,28.5564995
,1636, ,6,10,28.1268005
,1640, ,6,10,30.5678997
,1654, ,6,10,30.0478992
,1656, ,6,10,27.0270004
,1660, ,6,10,29.9204006
,1661, ,6,10,27.2322006
,1663, ,6,10,32.0755005
,1664, ,6,10,28.6994991
,1670, ,6,10,25
,1671, ,6,10,30.4347992
,1672, ,6,10,30.5708008
,1711, ,6,10,22.2388992
,1712, ,6,10,33.3333015
,1716, ,6,10,30.5632
,1718, ,6,10,24.9650002
,1723, ,6,10,30.6121998
,1724, ,6,10,27.5862007
,1745, ,6,10,30.4855995
,1764, ,6,10,30.7691994
,1776, ,6,10,31.3143997
,1784, ,6,10,30.5554008
,1794, ,6,10,31.4286003
,1797, ,6,10,34.391201
,1810, ,6,10,31.4286003
,1811, ,6,10,32.0158997
,1821, ,6,10,28.5715008
,1827, ,6,10,31.7758007
,1849, ,6,10,29.6296005
,1868, ,6,10,30.5489998
,1869, ,6,10,40.0633011
,1871, ,6,10,31.6357002
,1880, ,6,10,31.4405003
,1884, ,6,10,29.9603004
,1885, ,6,10,33.6987
,1887, ,6,10,30.3570995
,1890, ,6,10,33.3033981
,1891, ,6,10,30.5571003
,1907, ,6,10,30.9522991
,1914, ,6,10,30.5379009
,1919, ,6,10,31.4006996
,1924, ,6,10,66.7542038
,1925, ,6,10,46.2481995
,1940, ,6,10,38.7206993
,1946, ,6,10,27.9370995
,1955, ,6,10,31.1427994
,1963, ,6,10,18.1819
,1976, ,6,10,27.2726994
,1992, ,6,10,31.0865002
,1993, ,6,10,27.1672993
,2003, ,6,10,39.9626999
,2012, ,6,10,38.4485016
,2022, ,6,10,25.5270004
,2025, ,6,10,31.2500992
,2064, ,6,10,30.5114002
,2066, ,6,10,30.5004997
,2072, ,6,10,35.5038986
,2073, ,6,10,34.9903984
,2074, ,6,10,28.5713997
,2077, ,6,10,27.2726994
,2086, ,6,10,31.8754997
,2089, ,6,10,32.9486008
,2091, ,6,10,30.4797993
,2094, ,6,10,33.6184006
,2095, ,6,10,33.4659004
,2097, ,6,10,27.2131004
,2101, ,6,10,29.0909004
,2131, ,6,10,30.5622005
,2134, ,6,10,30.2024994
,2202, ,6,10,22.7963009
,2238, ,6,10,28.5713997
,2241, ,6,10,23.9130001
,2264, ,6,10,30.2532997
,2300, ,6,10,30.1252995
,2310, ,6,10,29.9941998
,2348, ,6,10,29.1651001
,2351, ,6,10,14.3325005
,2497, ,6,10,14.0745001
,2556, ,6,10,14.0471001
,2613, ,6,10,13.9884005
,2773, ,6,10,13.9554996
,2802, ,6,10,13.9162998
,2953, ,6,10,13.8486996
,3042, ,6,10,11.2414999
,3210, ,6,10,11.1775999
,3328, ,6,10,11.1587
,3355, ,6,10,10.2875004
,3395, ,6,10,10.2783003
,3446, ,6,10,33.3333015
,3470, ,6,10,10.2168999
,3488, ,6,10,10.2075996
,3501, ,6,10,33.4742012
,3534, ,6,10,27.7674007
,3556, ,6,10,9.9466696
,3576, ,6,10,9.9113703
,3583, ,6,10,9.90028
,3613, ,6,10,9.8673401
,3617, ,6,10,29.8251991
,3637, ,6,10,0
,3647, ,6,10,22.1142006
,3654, ,6,10,26.1014996
,3662, ,6,10,9.8351097
,3674, ,6,10,25
,3675, ,6,10,9.8210297
,3681, ,6,10,42.9744987
,3693, ,6,10,34.3266983
,3697, ,6,10,28.5713005
,3698, ,6,10,30.0513992
,3714, ,6,10,32.0236015
,3742, ,6,10,9.7485704
,3752, ,6,10,32.0442009
,3755, ,6,10,99.8414993
,3760, ,6,10,26.1354008
,3764, ,6,10,24.9554005
,3768, ,6,10,9.7138996
,3770, ,6,10,31.6319008
,3778, ,6,10,33.3334007
,3779, ,6,10,31.7096004
,3781, ,6,10,17.4319
,3782, ,6,10,30.8973999
,3787, ,6,10,33.3776016
,3808, ,6,10,30.2105999
,3809, ,6,10,26.7203007
,3818, ,6,10,52.7801018
,3846, ,6,10,25
,3853, ,6,10,26.5261993
,3871, ,6,10,9.4603901
,3884, ,6,10,28.5713997
,3890, ,6,10,25.0384998
,3891, ,6,10,28.1842003
,3895, ,6,10,39.7815018
,3903, ,6,10,30.4347992
,3923, ,6,10,31.5028
,3928, ,6,10,9.4406796
,3932, ,6,10,28.0865002
,3957, ,6,10,30.2392006
,3958, ,6,10,30.1970997
,3971, ,6,10,29.6296005
,3972, ,6,10,36.9235992
,3991, ,6,10,27.8554001
,3993, ,6,10,39.6571999
,4005, ,6,10,0
,4012, ,6,10,28.2840004
,4014, ,6,10,30.4822006
,4020, ,6,10,23.3038998
,4021, ,6,10,25
,4033, ,6,10,29.6296005
,4034, ,6,10,30.0534
,4051, ,6,10,30.9500008
,4052, ,6,10,9.4307804
,4063, ,6,10,30.5557003
,4075, ,6,10,24.5785999
,4077, ,6,10,30.5597
,4107, ,6,10,36.3303986
,4108, ,6,10,30.6783009
,4126, ,6,10,30.5839005
,4127, ,6,10,26.6124001
,4136, ,6,10,28.2849007
,4137, ,6,10,9.4063997
,4140, ,6,10,9.4181805
,4142, ,6,10,27.2726002
,4143, ,6,10,31.0193005
,4150, ,6,10,36.4132004
,4153, ,6,10,26.4099007
,4168, ,6,10,29.7296009
,4169, ,6,10,30.5993004
,4177, ,6,10,25
,4178, ,6,10,32.9248009
,4199, ,6,10,28.5435009
,4221, ,6,10,30.4981995
,4227, ,6,10,30.1658993
,4228, ,6,10,25.5863991
,4232, ,6,10,30.4782009
,4238, ,6,10,8.8699102
,4242, ,6,10,30.2485008
,4245, ,6,10,37.0369987
,4258, ,6,10,8.8567896
,4271, ,6,10,35.021801
,4272, ,6,10,29.0088997
,4280, ,6,10,30.4920998
,4281, ,6,10,29.1667004
,4288, ,6,10,31.3138008
,4295, ,6,10,30.3036995
,4298, ,6,10,29.3309994
,4311, ,6,10,31.5788994
,4316, ,6,10,29.6760998
,4318, ,6,10,31.8920994
,4328, ,6,10,30.4109001
,4329, ,6,10,33.3333015
,4333, ,6,10,31.9094009
,4339, ,6,10,26.0869999
,4340, ,6,10,30.3001995
,4341, ,6,10,32.2481995
,4366, ,6,10,8.8469296
,4372, ,6,10,30.7332993
,4373, ,6,10,31.7404995
,4377, ,6,10,30.7112007
,4382, ,6,10,31.5440998
,4399, ,6,10,26.6667004
,4409, ,6,10,30.4232998
,4439, ,6,10,30.3374004
,4445, ,6,10,30.8285999
,4465, ,6,10,31.6837997
,4466, ,6,10,30.3787994
,4476, ,6,10,30.5597
,4494, ,6,10,30.3369007
,4495, ,6,10,31.7071991
,4497, ,6,10,28.5713997
,4498, ,6,10,31.1574001
,4503, ,6,10,28.0226994
,4504, ,6,10,30.2793999
,4505, ,6,10,8.7627296
,4521, ,6,10,29.3211002
,4533, ,6,10,30.7336998
,4536, ,6,10,31.2565994
,4545, ,6,10,27.1940994
,4546, ,6,10,30.3381004
,4547, ,6,10,31.7558002
,4553, ,6,10,31.1035004
,4565, ,6,10,23.9764996
,4576, ,6,10,30.3143997
,4577, ,6,10,30.7915993
,4580, ,6,10,8.7480602
,4587, ,6,10,8.7438803
,4602, ,6,10,31.0258999
,4603, ,6,10,8.7307196
,4605, ,6,10,30.2250004
,4606, ,6,10,30.6452007
,4610, ,6,10,31.6515007
,4611, ,6,10,8.7158699
,4612, ,6,10,8.7093296
,4625, ,6,10,27.5265999
,4632, ,6,10,37.5265999
,4634, ,6,10,29.5359001
,4641, ,6,10,8.5452204
,4644, ,6,10,29.9659996
,4648, ,6,10,28.5713997
,4660, ,6,10,29.3104
,4664, ,6,10,30.9652004
,4666, ,6,10,30.8251991
,4670, ,6,10,32.3213997
,4671, ,6,10,33.3712997
,4677, ,6,10,30.2873993
,4680, ,6,10,29.0909004
,4681, ,6,10,30
,4683, ,6,10,30.7304001
,4690, ,6,10,31.0098991
,4700, ,6,10,31.2257004
,4704, ,6,10,27.3973007
,4717, ,6,10,30.1844997
,4721, ,6,10,30.8304005
,4722, ,6,10,33.1221008
,4728, ,6,10,28.9475002
,4732, ,6,10,28.5263004
,4741, ,6,10,30.4090004
,4742, ,6,10,30.8279991
,4743, ,6,10,30.7691002
,4750, ,6,10,29.4118004
,4759, ,6,10,30.7071991
,4770, ,6,10,29.3593006
,4775, ,6,10,8.5379496
,4791, ,6,10,29.2870007
,4792, ,6,10,30.3575993
,4800, ,6,10,8.5246601
,4803, ,6,10,30.7110996
,4821, ,6,10,29.5296993
,4823, ,6,10,32.1430016
,4854, ,6,10,30.8563995
,4858, ,6,10,8.5179901
,4859, ,6,10,29.0550995
,4861, ,6,10,30.3451004
,4873, ,6,10,30.2325001
,4886, ,6,10,29.8337002
,4889, ,6,10,30.2535992
,4890, ,6,10,28.9158993
,4891, ,6,10,36.266201
,4899, ,6,10,30.0256996
,4901, ,6,10,30.7693005
,4906, ,6,10,33.0239983
,4912, ,6,10,27.2262993
,4920, ,6,10,8.43641
,4924, ,6,10,28.6541996
,4940, ,6,10,30.2590008
,4956, ,6,10,30.7693005
,4959, ,6,10,34.7615013
,4963, ,6,10,33.3334007
,4964, ,6,10,31.5291996
,4970, ,6,10,30.2325993
,4976, ,6,10,30.3474007
,4984, ,6,10,27.9687996
,4996, ,6,10,28.6135998
,5002, ,6,10,8.4325504
,5005, ,6,10,8.3148298
,5007, ,6,10,31.1842995
,5021, ,6,10,8.2975903
,5023, ,6,10,30.2189999
,5031, ,6,10,8.31042
,5036, ,6,10,31.1009998
,5040, ,6,10,30.6389008
,5048, ,6,10,8.2905102
,5063, ,6,10,26.3705006
,5068, ,6,10,33.3418999
,5075, ,6,10,32.7554016
,5077, ,6,10,30.2315998
,5078, ,6,10,8.2634897
,5079, ,6,10,30.5254002
,5081, ,6,10,31.4561996
,5082, ,6,10,8.2764196
,5086, ,6,10,30
,5097, ,6,10,30.4713001
,5098, ,6,10,30.2740993
,5115, ,6,10,30.3854008
,5118, ,6,10,34.1016998
,5121, ,6,10,30.9445
,5130, ,6,10,30.0331001
,5133, ,6,10,27.3118
,5137, ,6,10,8.2550097
,5139, ,6,10,29.1667004
,5151, ,6,10,28.3558998
,5152, ,6,10,30.2964001
,5156, ,6,10,8.2474098
,5157, ,6,10,31.2136002
,5159, ,6,10,25.8917007
,5178, ,6,10,29.1728001
,5184, ,6,10,30.9547005
,5196, ,6,10,30.3472004
,5197, ,6,10,25.2015991
,5201, ,6,10,26.8292999
,5205, ,6,10,30.5902996
,5245, ,6,10,29.0905991
,5249, ,6,10,29.1490002
,5251, ,6,10,26.6667995
,5252, ,6,10,27.8388004
,5253, ,6,10,29.4580994
,5254, ,6,10,8.2406101
,5267, ,6,10,30.7852993
,5268, ,6,10,30.9090004
,5281, ,6,10,30.6609993
,5282, ,6,10,30.5207005
,5284, ,6,10,27.9822998
,5286, ,6,10,28.125
,5290, ,6,10,21.3705006
,5291, ,6,10,30.6506004
,5293, ,6,10,29.0554008
,5294, ,6,10,31.8181
,5299, ,6,10,29.0321999
,5300, ,6,10,30.4256992
,5302, ,6,10,30.3474007
,5303, ,6,10,27.4713001
,5304, ,6,10,29.2138996
,5305, ,6,10,23.6842003
,5306, ,6,10,25.0706005
,5310, ,6,10,8.1875696
,5326, ,6,10,31.7064991
,5328, ,6,10,30.8297997
,5340, ,6,10,8.1745396
,5348, ,6,10,29.9279995
,5349, ,6,10,29.7331009
,5350, ,6,10,29.0009995
,5357, ,6,10,26.4962997
,5379, ,6,10,30.2618999
,5380, ,6,10,30.2336006
,5384, ,6,10,30.5422001
,5385, ,6,10,28.427
,5386, ,6,10,26.1905003
,5399, ,6,10,29.6702003
,5405, ,6,10,30.5266991
,5406, ,6,10,31.2500992
,5407, ,6,10,31.9405003
,5412, ,6,10,29.5454998
,5414, ,6,10,29.8351994
,5415, ,6,10,29.9435005
,5421, ,6,10,30.5482006
,5425, ,6,10,27.4510002
,5440, ,6,10,30.2374992
,5447, ,6,10,30.4657001
,5460, ,6,10,29.0527
,5463, ,6,10,24.5284004
,5468, ,6,10,29.8106995
,5469, ,6,10,30.1788998
,5471, ,6,10,32.2033997
,5474, ,6,10,3.8187399
,5476, ,6,10,30.7945995
,5491, ,6,10,30.7908001
,5497, ,6,10,30.1879005
,5504, ,6,10,29.7488003
,5507, ,6,10,29.1212997
,5513, ,6,10,30.4976006
,5520, ,6,10,30.1639004
,5540, ,6,10,34
,5544, ,6,10,30.6620007
,5545, ,6,10,30.2091999
,5546, ,6,10,30.7933006
,5552, ,6,10,29.7073002
,5556, ,6,10,30.1170006
,5557, ,6,10,3.8155501
,5570, ,6,10,3.81549
,5605, ,6,10,30.4792995
,5610, ,6,10,30.9738007
,5613, ,6,10,30.4349003
,5631, ,6,10,29.9741001
,5643, ,6,10,30.4440002
,5677, ,6,10,28.5713997
,5679, ,6,10,30.2141991
,5701, ,6,10,29.9729004
,5712, ,6,10,33.8082008
,5744, ,6,10,29.3274994
,5778, ,6,10,31.0545006
,5862, ,6,10,30.4487
,5864, ,6,10,28.3358002
,5867, ,6,10,29.2819004
,5868, ,6,10,34.9627991
,5884, ,6,10,28.1347008
,5895, ,6,10,27.0237999
,5912, ,6,10,30.1434994
,5918, ,6,10,26.5298996
,5948, ,6,10,30.4850006
,5949, ,6,10,33.9286003
,5992, ,6,10,33.4877014
,6029, ,6,10,30.5032005
,6057, ,6,10,30.0625992
,6058, ,6,10,31.6537991
,6059, ,6,10,29.4118004
,6064, ,6,10,26.3083
,6093, ,6,10,30.5506992
,6112, ,6,10,25.9104004
,6130, ,6,10,32.6618004
,6179, ,6,10,31.2535
,6180, ,6,10,28.3701
,6209, ,6,10,26.7215996
,6210, ,6,10,30
,6226, ,6,10,25.3015995
,6251, ,6,10,30.5562
,6268, ,6,10,9.8295898
,6278, ,6,10,30.4724007
,6312, ,6,10,9.7989702
,6313, ,6,10,31.25
,6328, ,6,10,25.0844002
,6342, ,6,10,23.7910995
,6427, ,6,10,9.5921297
,6471, ,6,10,23.2936993
,6535, ,6,10,9.5453196
,6583, ,6,10,9.5122995
,6634, ,6,10,22.2145004
,6651, ,6,10,22.0319004
,6688, ,6,10,21.8533993
,6699, ,6,10,9.4661703
,6756, ,6,10,21.698
,6808, ,6,10,9.4118099
,6809, ,6,10,9.3578501
,6822, ,6,10,21.5102005
,6829, ,6,10,9.4535704
,6910, ,6,10,9.3098497
,6912, ,6,10,9.3389301
,6926, ,6,10,19.5433006
,6964, ,6,10,8.65205
,6983, ,6,10,19.4043999
,7013, ,6,10,8.6265297
,7035, ,6,10,14.2223997
,7043, ,6,10,8.6013699
,7070, ,6,10,14.0047998
,7146, ,6,10,8.5848999
,7159, ,6,10,13.8603001
,7170, ,6,10,8.5615501
,7251, ,6,10,13.8239002
,7263, ,6,10,8.5387096
,7292, ,6,10,13.4778996
,7333, ,6,10,8.4886703
,7355, ,6,10,13.3439999
,7384, ,6,10,8.3798504
,7437, ,6,10,12.4713001
,7445, ,6,10,8.3259897
,7480, ,6,10,12.4122
,7569, ,6,10,12.3423996
,7602, ,6,10,12.2602997
,7605, ,6,10,8.2913599
,7629, ,6,10,6.28265
,7630, ,6,10,5.7838001
,7652, ,6,10,11.8542995
,7657, ,6,10,6.2904201
,7668, ,6,10,11.7556
,7684, ,6,10,8.2495499
,7685, ,6,10,6.31528
,7711, ,6,10,5.7782502
,7712, ,6,10,5.7666702
,7714, ,6,10,11.7049999
,7741, ,6,10,11.6449003
,7749, ,6,10,5.7487702
,7940, ,6,10,5.7287202
,7950, ,6,10,5.6493602
,8049, ,6,10,4.9871302
,8136, ,6,10,4.9723101
,8139, ,6,10,4.97824
,8175, ,6,10,4.9385099
,8194, ,6,10,4.8903499
,8272, ,6,10,4.88311
,8273, ,6,10,4.8735199
,8280, ,6,10,4.8665199
,8353, ,6,10,4.8453002
,8396, ,6,10,4.4912
,8399, ,6,10,4.8039398
,8415, ,6,10,4.4454002
,8584, ,6,10,4.4389801
,8599, ,6,10,4.4284701
,8608, ,6,10,4.4193602
,8701, ,6,10,4.41048
,8813, ,6,10,4.3935399
,8845, ,6,10,4.3880901
,8852, ,6,10,4.3755202
,8873, ,6,10,4.3543501
,8953, ,6,10,4.3491502
,8991, ,6,10,4.3426499
,9013, ,6,10,4.3329902
,43, ,7,50,0
,61, ,7,50,0
,62, ,7,50,0
,74, ,7,50,0
,86, ,7,50,0
,89, ,7,50,0
,91, ,7,50,0
,95, ,7,50,3.5753
,105, ,7,50,0.032253
,106, ,7,50,0.0183353
,114, ,7,50,0
,119, ,7,50,0.0404496
,129, ,7,50,6.6666598
,137, ,7,50,0.263071
,140, ,7,50,11.0172005
,147, ,7,50,0.38323
,148, ,7,50,0
,150, ,7,50,0
,153, ,7,50,2.4044299
,157, ,7,50,4.9334602
,160, ,7,50,0.714497
,161, ,7,50,2.1376901
,166, ,7,50,2.38095
,169, ,7,50,1.02745
,181, ,7,50,6.25
,182, ,7,50,0
,183, ,7,50,0.0944124
,187, ,7,50,0
,189, ,7,50,0
,204, ,7,50,0
,205, ,7,50,0
,206, ,7,50,2.43734
,207, ,7,50,3.1278
,208, ,7,50,2.79844
,209, ,7,50,2.7398901
,211, ,7,50,0
,217, ,7,50,2.9438601
,223, ,7,50,2.6768401
,225, ,7,50,1.78914
,226, ,7,50,0
,227, ,7,50,3.1805401
,228, ,7,50,0
,234, ,7,50,2.3411801
,235, ,7,50,0
,237, ,7,50,2.7924099
,239, ,7,50,2.62238
,242, ,7,50,0
,243, ,7,50,2.8828101
,250, ,7,50,0
,251, ,7,50,7.53758
,261, ,7,50,0
,262, ,7,50,0
,267, ,7,50,7.6630402
,294, ,7,50,5.5555601
,316, ,7,50,0
,330, ,7,50,0
,333, ,7,50,4.6036501
,344, ,7,50,0
,349, ,7,50,1.15996
,351, ,7,50,1.94077
,352, ,7,50,0
,358, ,7,50,1.80038
,367, ,7,50,0
,374, ,7,50,0
,375, ,7,50,0
,376, ,7,50,1.56047
,383, ,7,50,0
,384, ,7,50,0.946563
,385, ,7,50,0
,386, ,7,50,0
,391, ,7,50,8.1604404
,393, ,7,50,1.7243201
,401, ,7,50,0
,416, ,7,50,4.1961598
,419, ,7,50,4.4421301
,422, ,7,50,4.2975001
,423, ,7,50,0
,430, ,7,50,8.3333302
,434, ,7,50,4.0966401
,437, ,7,50,1.87159
,440, ,7,50,1.6460201
,443, ,7,50,0
,445, ,7,50,1.53197
,450, ,7,50,4.5585098
,451, ,7,50,0
,459, ,7,50,2.8722999
,475, ,7,50,0
,476, ,7,50,8.3333302
,479, ,7,50,3.66993
,481, ,7,50,1.44234
,487, ,7,50,0
,488, ,7,50,0
,490, ,7,50,1.37911
,491, ,7,50,0
,499, ,7,50,8.3500004
,500, ,7,50,0
,501, ,7,50,1.88202
,512, ,7,50,0.92856
,527, ,7,50,2.01965
,558, ,7,50,0
,559, ,7,50,1.8382601
,572, ,7,50,0
,573, ,7,50,3.27372
,576, ,7,50,0
,577, ,7,50,0.972832
,578, ,7,50,4.5454502
,597, ,7,50,0
,602, ,7,50,3.00652
,607, ,7,50,0
,608, ,7,50,0
,613, ,7,50,1.749
,615, ,7,50,0.227418
,627, ,7,50,1.78557
,628, ,7,50,1.44981
,629, ,7,50,0
,632, ,7,50,0
,641, ,7,50,0
,647, ,7,50,1.56864
,655, ,7,50,0
,656, ,7,50,0
,657, ,7,50,0
,663, ,7,50,0
,672, ,7,50,1.66432
,687, ,7,50,0
,690, ,7,50,1.35191
,691, ,7,50,1.6475199
,692, ,7,50,0
,693, ,7,50,0
,695, ,7,50,1.73123
,703, ,7,50,0
,706, ,7,50,1.69972
,710, ,7,50,2.9260399
,715, ,7,50,0
,718, ,7,50,1.70834
,726, ,7,50,2.7777801
,731, ,7,50,0
,734, ,7,50,0
,735, ,7,50,2.7663
,738, ,7,50,0
,740, ,7,50,1.77724
,741, ,7,50,2.4390199
,744, ,7,50,3.38149
,748, ,7,50,0
,772, ,7,50,0.944868
,776, ,7,50,8.3498402
,779, ,7,50,0
,781, ,7,50,0
,784, ,7,50,1.72737
,788, ,7,50,8.3500404
,789, ,7,50,1.13677
,796, ,7,50,10
,800, ,7,50,2.0008299
,801, ,7,50,0
,809, ,7,50,0
,810, ,7,50,4.5194101
,815, ,7,50,2.0265999
,824, ,7,50,0
,825, ,7,50,0.689045
,869, ,7,50,0
,873, ,7,50,0
,876, ,7,50,0
,878, ,7,50,2.0183799
,887, ,7,50,2.0756099
,889, ,7,50,2.9974699
,890, ,7,50,2.5043299
,891, ,7,50,4.5500998
,904, ,7,50,2.83534
,916, ,7,50,0
,918, ,7,50,2.78789
,919, ,7,50,0
,921, ,7,50,3.3338201
,924, ,7,50,2.2475801
,928, ,7,50,0
,929, ,7,50,14.3198996
,931, ,7,50,0
,934, ,7,50,4.7964301
,947, ,7,50,2.30582
,948, ,7,50,0
,952, ,7,50,1.8894
,953, ,7,50,2.07393
,954, ,7,50,2.08832
,955, ,7,50,0
,956, ,7,50,6.0053601
,959, ,7,50,1.73902
,963, ,7,50,2.13166
,974, ,7,50,3.8425701
,975, ,7,50,2.5246201
,977, ,7,50,6.6666598
,985, ,7,50,2.94118
,989, ,7,50,2.1275401
,991, ,7,50,0.786341
,992, ,7,50,1.90157
,993, ,7,50,1.6979899
,994, ,7,50,3.2258101
,995, ,7,50,0
,1008, ,7,50,1.65267
,1022, ,7,50,10
,1031, ,7,50,2.11198
,1037, ,7,50,3.6363699
,1042, ,7,50,2.1366601
,1050, ,7,50,0
,1061, ,7,50,0
,1065, ,7,50,3.1083601
,1066, ,7,50,2.55915
,1081, ,7,50,2.37692
,1097, ,7,50,2.13379
,1098, ,7,50,2.4965701
,1107, ,7,50,0
,1108, ,7,50,4.7618999
,1110, ,7,50,0
,1111, ,7,50,0
,1119, ,7,50,2.1407599
,1128, ,7,50,2.0285101
,1131, ,7,50,5.8856201
,1132, ,7,50,2.18189
,1135, ,7,50,0
,1141, ,7,50,2.0622301
,1155, ,7,50,2.17327
,1166, ,7,50,2.2013199
,1168, ,7,50,0
,1173, ,7,50,2.1994801
,1176, ,7,50,0
,1181, ,7,50,2.3486199
,1182, ,7,50,4.0816202
,1198, ,7,50,4.4439702
,1200, ,7,50,2.1773601
,1209, ,7,50,4.4627199
,1211, ,7,50,0
,1219, ,7,50,2.50546
,1222, ,7,50,0
,1231, ,7,50,2.7053299
,1238, ,7,50,2.1714799
,1246, ,7,50,2.1684101
,1247, ,7,50,0
,1248, ,7,50,4.1551199
,1256, ,7,50,4.4484
,1257, ,7,50,3.7735801
,1260, ,7,50,4.4755101
,1262, ,7,50,2.15572
,1285, ,7,50,3.70626
,1301, ,7,50,2.0584099
,1322, ,7,50,8.0847397
,1323, ,7,50,4.5268502
,1339, ,7,50,3.9920599
,1340, ,7,50,3.81022
,1342, ,7,50,3.6564901
,1345, ,7,50,3.40716
,1351, ,7,50,6
,1366, ,7,50,2.20942
,1371, ,7,50,6.4516201
,1378, ,7,50,4.6391802
,1380, ,7,50,1.88624
,1381, ,7,50,2.27719
,1386, ,7,50,4.3165498
,1387, ,7,50,0
,1393, ,7,50,2.56213
,1394, ,7,50,2.56552
,1397, ,7,50,2.5685699
,1402, ,7,50,16.8843994
,1403, ,7,50,0
,1413, ,7,50,0
,1414, ,7,50,2.6048901
,1417, ,7,50,3.9121699
,1418, ,7,50,3.0302999
,1430, ,7,50,2.3936999
,1432, ,7,50,2.7026999
,1438, ,7,50,4.9966302
,1439, ,7,50,0
,1451, ,7,50,1.96569
,1452, ,7,50,1.95503
,1462, ,7,50,1.7740901
,1463, ,7,50,2.2939701
,1492, ,7,50,8
,1499, ,7,50,2.6259201
,1511, ,7,50,1.5712301
,1525, ,7,50,1.62845
,1529, ,7,50,0
,1532, ,7,50,0
