TIMESTAMP,MONTH,DAY,YEAR,HOUR,C
10.01.2001-00:00:00,10,01,2001,00,2381.4
10.01.2001-03:00:00,10,01,2001,03,2421.2
10.01.2001-06:00:00,10,01,2001,06,2326.1
10.01.2001-09:00:00,10,01,2001,09,1846.2
10.01.2001-12:00:00,10,01,2001,12,1732.7
10.01.2001-15:00:00,10,01,2001,15,1944.9
10.01.2001-18:00:00,10,01,2001,18,2193.3
10.01.2001-21:00:00,10,01,2001,21,2315.9
10.02.2001-00:00:00,10,02,2001,00,2368.5
10.02.2001-03:00:00,10,02,2001,03,2410.6
10.02.2001-06:00:00,10,02,2001,06,2290.2
10.02.2001-09:00:00,10,02,2001,09,1837.6
10.02.2001-12:00:00,10,02,2001,12,1726.8
10.02.2001-15:00:00,10,02,2001,15,1933.8
10.02.2001-18:00:00,10,02,2001,18,2180.3
10.02.2001-21:00:00,10,02,2001,21,2303
10.03.2001-00:00:00,10,03,2001,00,2358.7
10.03.2001-03:00:00,10,03,2001,03,2402.6
10.03.2001-06:00:00,10,03,2001,06,2336.6
10.03.2001-09:00:00,10,03,2001,09,1845.2
10.03.2001-12:00:00,10,03,2001,12,1727.2
10.03.2001-15:00:00,10,03,2001,15,1938.1
10.03.2001-18:00:00,10,03,2001,18,2179.2
10.03.2001-21:00:00,10,03,2001,21,2296.9
10.04.2001-00:00:00,10,04,2001,00,2349.3
10.04.2001-03:00:00,10,04,2001,03,2391.6
10.04.2001-06:00:00,10,04,2001,06,2390.7
10.04.2001-09:00:00,10,04,2001,09,1883
10.04.2001-12:00:00,10,04,2001,12,1745.6
10.04.2001-15:00:00,10,04,2001,15,1968.1
10.04.2001-18:00:00,10,04,2001,18,2201.4
10.04.2001-21:00:00,10,04,2001,21,2307.7
10.05.2001-00:00:00,10,05,2001,00,2362.8
10.05.2001-03:00:00,10,05,2001,03,2385.7
10.05.2001-06:00:00,10,05,2001,06,2396.9
10.05.2001-09:00:00,10,05,2001,09,1912.4
10.05.2001-12:00:00,10,05,2001,12,1770.2
10.05.2001-15:00:00,10,05,2001,15,2014.5
10.05.2001-18:00:00,10,05,2001,18,2229.3
10.05.2001-21:00:00,10,05,2001,21,2324.3
10.06.2001-00:00:00,10,06,2001,00,2365.4
10.06.2001-03:00:00,10,06,2001,03,2380.3
10.06.2001-06:00:00,10,06,2001,06,2386.7
10.06.2001-09:00:00,10,06,2001,09,1944.5
10.06.2001-12:00:00,10,06,2001,12,1807.3
10.06.2001-15:00:00,10,06,2001,15,2047.8
10.06.2001-18:00:00,10,06,2001,18,2244.4
10.06.2001-21:00:00,10,06,2001,21,2326.5
10.07.2001-00:00:00,10,07,2001,00,2358.3
10.07.2001-03:00:00,10,07,2001,03,2371.1
10.07.2001-06:00:00,10,07,2001,06,2374.6
10.07.2001-09:00:00,10,07,2001,09,2016.6
10.07.2001-12:00:00,10,07,2001,12,1893.5
10.07.2001-15:00:00,10,07,2001,15,2101.5
10.07.2001-18:00:00,10,07,2001,18,2277.7
10.07.2001-21:00:00,10,07,2001,21,2338.9
10.08.2001-00:00:00,10,08,2001,00,2359.3
10.08.2001-03:00:00,10,08,2001,03,2363.7
10.08.2001-06:00:00,10,08,2001,06,2365.8
10.08.2001-09:00:00,10,08,2001,09,2457.1
10.08.2001-12:00:00,10,08,2001,12,2029.7
10.08.2001-15:00:00,10,08,2001,15,2155.7
10.08.2001-18:00:00,10,08,2001,18,2309.7
10.08.2001-21:00:00,10,08,2001,21,2353.9
10.09.2001-00:00:00,10,09,2001,00,2370.5
10.09.2001-03:00:00,10,09,2001,03,2361.8
10.09.2001-06:00:00,10,09,2001,06,2330
10.09.2001-09:00:00,10,09,2001,09,2145.7
10.09.2001-12:00:00,10,09,2001,12,1915.3
10.09.2001-15:00:00,10,09,2001,15,2066.9
10.09.2001-18:00:00,10,09,2001,18,2234.2
10.09.2001-21:00:00,10,09,2001,21,2307.5
10.10.2001-00:00:00,10,10,2001,00,2334.6
10.10.2001-03:00:00,10,10,2001,03,2344.9
10.10.2001-06:00:00,10,10,2001,06,2352.5
10.10.2001-09:00:00,10,10,2001,09,3322.1
